"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 상당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"623","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","월세","59.7600","202508","02","2,000","60","12","1995","용암로 3","202509~202709","신규","-","","","아파트"
"624","충청북도 청주시 상당구 용암동","2953","2953","0000","용암서희스타힐스","전세","59.9924","202508","02","22,500","0","4","2018","단재로196번길 9","202510~202710","신규","-","","","아파트"
"625","충청북도 청주시 상당구 금천동","317","0317","0000","장자마을부영(9단지)","월세","59.2962","202508","02","1,000","70","7","2002","중고개로 286","202509~202709","신규","-","","","아파트"
"626","충청북도 청주시 상당구 금천동","56","0056","0000","동산","월세","59.2200","202508","02","2,000","45","4","1993","중고개로273번길 47-9","202508~202708","신규","-","","","아파트"
"627","충청북도 청주시 상당구 금천동","181-1","0181","0001","진흥","전세","61.4700","202508","01","2,000","0","5","1987","쇠내로59번길 41","202509~202709","신규","-","","","아파트"
"628","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","월세","59.2962","202508","01","2,000","75","2","2001","중고개로 288","202510~202803","신규","-","","","아파트"
"629","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","46.2300","202508","01","980","32","5","2022","호미로 60","202508~202707","갱신","-","3,132","26","아파트"
"630","충청북도 청주시 상당구 용암동","3157","3157","0000","칸타빌더테라스2단지","전세","84.5746","202508","01","35,000","0","19","2019","중고개로 104","202510~202710","신규","-","","","아파트"
"631","충청북도 청주시 상당구 용암동","3150","3150","0000","청주동남우미린에듀포레","전세","95.8247","202508","01","35,000","0","1","2021","중고개로142번길 20","202510~202710","신규","-","","","아파트"
"632","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","전세","105.0776","202508","01","43,000","0","3","2018","단재로 312","202510~202710","신규","-","","","아파트"
"633","충청북도 청주시 상당구 영동","50","0050","0000","평화","전세","70.7800","202508","01","10,000","0","3","1982","사직대로361번길 99","202509~202708","갱신","-","9,500","0","아파트"
"634","충청북도 청주시 상당구 탑동","42","0042","0000","보성트윈힐스","월세","38.9700","202508","01","1,495","12","3","1998","중고개로 349","202504~202703","신규","-","","","아파트"
"635","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","전세","84.8470","202508","01","35,000","0","13","2022","용담로 50","202510~202710","신규","-","","","아파트"
"636","충청북도 청주시 상당구 용담동","421","0421","0000","세영첼시빌","전세","157.0410","202508","01","28,000","0","7","2005","수영로 327","202508~202708","신규","-","","","아파트"
"637","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","전세","74.9713","202508","01","25,200","0","3","2023","동남로 2","202508~202708","갱신","-","24,000","0","아파트"
"638","충청북도 청주시 상당구 용암동","3145","3145","0000","청주동남1단지","월세","46.9700","202508","01","5,575","11","12","2020","호미로 137","202507~202708","갱신","-","3,075","25","아파트"
"639","충청북도 청주시 상당구 영운동","179-11","0179","0011","미림","월세","49.9900","202507","31","500","35","6","1991","무심동로 124","202508~202708","신규","-","","","아파트"
"640","충청북도 청주시 상당구 대성동","5","0005","0000","우성","전세","127.2200","202507","31","15,500","0","11","1991","용담로63번길 33","202509~202709","신규","-","","","아파트"
"641","충청북도 청주시 상당구 용암동","2082","2082","0000","소라","전세","59.4300","202507","31","11,000","0","11","1994","원봉로 21","202507~202707","갱신","사용","11,000","0","아파트"
"642","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","46.2300","202507","31","3,280","27","14","2022","호미로 60","202508~202707","신규","-","","","아파트"
"643","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","월세","41.8500","202507","31","500","45","11","1994","무농정로 90","202508~202708","신규","-","","","아파트"
"644","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","46.1000","202507","31","3,280","27","17","2022","호미로 60","202508~202605","갱신","-","3,132","26","아파트"
"645","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","29.6700","202507","31","2,754","7","14","2022","호미로 60","202508~202707","갱신","-","1,102","15","아파트"
"646","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","29.6700","202507","31","2,754","7","14","2022","호미로 60","202508~202707","신규","-","","","아파트"
"647","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","29.6700","202507","31","454","17","8","2022","호미로 60","202508~202707","갱신","-","1,102","15","아파트"
"648","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","31","24,285","0","6","2020","월운로 116","202509~202512","신규","-","","","아파트"
"649","충청북도 청주시 상당구 용암동","3146","3146","0000","시티프라디움1단지","월세","84.9804","202507","31","3,000","140","24","2020","중고개로142번길 31","202507~202807","갱신","사용","3,000","140","아파트"
"650","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","전세","59.9187","202507","31","13,700","0","6","2003","중흥로 148","202509~202708","신규","-","","","아파트"
"651","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","월세","48.3895","202507","31","1,000","60","9","2001","중고개로 288","202508~202708","신규","-","","","아파트"
"652","충청북도 청주시 상당구 영운동","222","0222","0000","파모스라움아파트","월세","59.4320","202507","31","4,245","17","16","2018","수영로 180","202510~202709","갱신","-","4,010","17","아파트"
"653","충청북도 청주시 상당구 금천동","199-1","0199","0001","현대","전세","84.8400","202507","30","13,500","0","15","1992","중고개로337번길 23","202509~202709","신규","-","","","아파트"
"654","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","30","32,150","0","1","2020","월운로 116","202509~202512","갱신","-","32,150","0","아파트"
"655","충청북도 청주시 상당구 용암동","2085","2085","0000","덕성그린타운","월세","59.5800","202507","30","1,000","42","15","1995","용암로 3","202509~202709","신규","-","","","아파트"
"656","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","30","30,090","0","22","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"657","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8115","202507","30","34,590","0","25","2020","월운로 116","202509~202512","갱신","-","34,590","0","아파트"
"658","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","30","30,090","0","18","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"659","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.9592","202507","30","23,649","0","1","2020","월운로 116","202509~202510","갱신","-","23,649","0","아파트"
"660","충청북도 청주시 상당구 용암동","3150","3150","0000","청주동남우미린에듀포레","전세","95.8247","202507","30","35,000","0","2","2021","중고개로142번길 20","202510~202710","신규","-","","","아파트"
"661","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.9592","202507","29","31,380","0","17","2020","월운로 116","202509~202512","신규","-","","","아파트"
"662","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","29","30,090","0","11","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"663","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","29.6700","202507","29","454","17","13","2022","호미로 60","202508~202707","갱신","-","1,102","15","아파트"
"664","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","46.1000","202507","29","5,280","15","14","2022","호미로 60","202508~202707","갱신","-","3,132","26","아파트"
"665","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","29.6700","202507","29","2,754","7","20","2022","호미로 60","202508~202707","갱신","-","1,102","15","아파트"
"666","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","29","24,285","0","12","2020","월운로 116","202509~202512","신규","-","","","아파트"
"667","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","29","30,090","0","19","2020","월운로 116","202509~202512","신규","-","","","아파트"
"668","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.9592","202507","29","25,345","0","12","2020","월운로 116","202509~202510","갱신","-","25,345","0","아파트"
"669","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.9592","202507","29","31,380","0","17","2020","월운로 116","202507~202512","신규","-","","","아파트"
"670","충청북도 청주시 상당구 용암동","3145","3145","0000","청주동남1단지","월세","46.8300","202507","29","5,575","11","4","2020","호미로 137","202507~202708","갱신","-","3,075","25","아파트"
"671","충청북도 청주시 상당구 남문로1가","53","0053","0000","트레비앙","월세","31.8200","202507","29","300","42","4","2016","상당로29번길 20","202508~202608","신규","-","","","아파트"
"672","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.9592","202507","29","31,380","0","12","2020","월운로 116","202507~202512","신규","-","","","아파트"
"673","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.9592","202507","29","30,090","0","2","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"674","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","46.2300","202507","29","980","32","7","2022","호미로 60","202508~202707","갱신","-","3,132","26","아파트"
"675","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","46.1000","202507","29","6,280","12","19","2022","호미로 60","202508~202707","갱신","-","3,132","26","아파트"
"676","충청북도 청주시 상당구 방서동","655","0655","0000","청주하트리움리버파크","전세","84.8401","202507","28","34,500","0","3","2019","2순환로 2031","202511~202711","신규","-","","","아파트"
"677","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","28","30,090","0","13","2020","월운로 116","202507~202512","신규","-","","","아파트"
"678","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","28","30,090","0","9","2020","월운로 116","202507~202512","신규","-","","","아파트"
"679","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","28","30,090","0","1","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"680","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","28","30,090","0","16","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"681","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","28","30,090","0","10","2020","월운로 116","202509~202512","신규","-","","","아파트"
"682","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","28","30,090","0","21","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"683","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","16.6400","202507","28","2,190","6","8","2020","월운로 146","202506~202707","갱신","-","1,590","10","아파트"
"684","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","28","30,090","0","9","2020","월운로 116","202507~202512","신규","-","","","아파트"
"685","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","28","30,090","0","9","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"686","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","전세","84.9481","202507","28","27,300","0","2","2023","동남로 2","202507~202707","갱신","사용","26,000","0","아파트"
"687","충청북도 청주시 상당구 탑동","44","0044","0000","현대","전세","84.9450","202507","28","11,000","0","13","1991","탑동로 78","202508~202708","신규","-","","","아파트"
"688","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","28","30,090","0","11","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"689","충청북도 청주시 상당구 용암동","2060","2060","0000","부영","월세","50.4900","202507","28","1,180","29","8","1996","월평로 243","202509~202609","갱신","-","1,102","27","아파트"
"690","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8115","202507","28","25,345","0","20","2020","월운로 116","202509~202512","갱신","-","25,345","0","아파트"
"691","충청북도 청주시 상당구 용정동","1116","1116","0000","청주용정한라비발디","전세","84.9200","202507","27","30,000","0","2","2013","용정로 35","202509~202803","신규","-","","","아파트"
"692","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","월세","78.5311","202507","26","5,000","100","3","2020","동남로 15","202510~202710","신규","-","","","아파트"
"693","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","전세","84.9970","202507","26","36,500","0","17","2018","단재로 312","202510~202710","신규","-","","","아파트"
"694","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","26","30,090","0","14","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"695","충청북도 청주시 상당구 용암동","2108","2108","0000","청주용암주공1단지아파트(해누리)","월세","49.8000","202507","26","1,000","45","2","1994","원봉로 52","202507~202607","신규","-","","","아파트"
"696","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","전세","65.9710","202507","26","30,000","0","20","2022","용담로 50","202510~202710","신규","-","","","아파트"
"697","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","전세","65.9710","202507","26","30,000","0","20","2022","용담로 50","202510~202710","신규","-","","","아파트"
"698","충청북도 청주시 상당구 용암동","3163","3163","0000","청주동남파라곤아파트","월세","84.9455","202507","26","5,000","130","13","2022","중고개로 56","202510~202710","신규","-","","","아파트"
"699","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","전세","84.9481","202507","26","31,000","0","8","2023","동남로 2","202507~202707","갱신","-","28,000","0","아파트"
"700","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","전세","59.4045","202507","26","14,500","0","6","2003","중흥로 148","202511~202711","신규","-","","","아파트"
"701","충청북도 청주시 상당구 용담동","156-18","0156","0018","진양","월세","65.6100","202507","26","500","50","5","1985","교동로 127","202507~202607","신규","-","","","아파트"
"702","충청북도 청주시 상당구 금천동","312","0312","0000","장자마을부영(312)","월세","84.9767","202507","26","2,000","100","15","2003","수영로 306","202509~202709","신규","-","","","아파트"
"703","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8115","202507","26","31,380","0","24","2020","월운로 116","202509~202512","갱신","-","31,380","0","아파트"
"704","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","전세","84.9935","202507","26","29,400","0","25","2020","중앙로 80","202508~202708","갱신","사용","28,000","0","아파트"
"705","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","26","24,285","0","5","2020","월운로 116","202509~202512","신규","-","","","아파트"
"706","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8115","202507","26","31,380","0","9","2020","월운로 116","202509~202512","갱신","-","31,380","0","아파트"
"707","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","전세","59.9530","202507","26","31,000","0","14","2018","단재로 316","202508~202708","신규","-","","","아파트"
"708","충청북도 청주시 상당구 금천동","275","0275","0000","장자마을부영(275-7단지)","전세","48.3895","202507","25","10,500","0","7","2001","중고개로 288","202509~202709","신규","-","","","아파트"
"709","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","월세","84.7377","202507","25","3,000","150","5","2018","단재로 316","202507~202707","신규","-","","","아파트"
"710","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","30,090","0","16","2020","월운로 116","202507~202510","신규","-","","","아파트"
"711","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","30,090","0","24","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"712","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","전세","84.9481","202507","25","30,400","0","24","2023","동남로 2","202508~202708","갱신","사용","29,000","0","아파트"
"713","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","30,090","0","17","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"714","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","16.6400","202507","25","2,190","6","8","2020","월운로 146","202506~202707","갱신","-","1,590","10","아파트"
"715","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","46.1000","202507","25","5,979","11","18","2022","호미로 60","202506~202707","갱신","-","3,279","27","아파트"
"716","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","전세","59.4045","202507","25","13,000","0","2","2003","중흥로 148","202510~202710","신규","-","","","아파트"
"717","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","30,090","0","7","2020","월운로 116","202509~202512","신규","-","","","아파트"
"718","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","30,090","0","11","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"719","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.9592","202507","25","31,380","0","16","2020","월운로 116","202509~202512","신규","-","","","아파트"
"720","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","30,090","0","20","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"721","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","30,090","0","21","2020","월운로 116","202509~202512","신규","-","","","아파트"
"722","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","23,224","0","2","2020","월운로 116","202509~202512","신규","-","","","아파트"
"723","충청북도 청주시 상당구 용암동","2108","2108","0000","청주용암주공1단지아파트(해누리)","월세","49.8000","202507","25","1,000","45","13","1994","원봉로 52","202508~202708","신규","-","","","아파트"
"724","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","30,090","0","6","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"725","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","30,090","0","23","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"726","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","25","30,090","0","8","2020","월운로 116","202509~202512","신규","-","","","아파트"
"727","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","월세","84.9935","202507","24","3,000","130","40","2020","중앙로 80","202510~202710","신규","-","","","아파트"
"728","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","24","30,090","0","22","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"729","충청북도 청주시 상당구 용암동","3164","3164","0000","청주동남파밀리에NHF4단지","월세","59.3600","202507","24","9,750","17","18","2021","동남로 187","202506~202707","갱신","-","4,750","42","아파트"
"730","충청북도 청주시 상당구 용암동","2064","2064","0000","세원한아름","전세","41.8500","202507","24","7,000","0","9","1994","무농정로 90","202508~202708","신규","-","","","아파트"
"731","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","24","30,090","0","21","2020","월운로 116","202509~202512","신규","-","","","아파트"
"732","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","24","30,090","0","13","2020","월운로 116","202509~202512","신규","-","","","아파트"
"733","충청북도 청주시 상당구 방서동","825","0825","0000","동남지구호반써밋브룩사이드","전세","74.9713","202507","24","26,000","0","10","2023","동남로 2","202508~202605","갱신","-","26,000","0","아파트"
"734","충청북도 청주시 상당구 방서동","653","0653","0000","중흥에스-클래스더퍼스트","전세","84.9970","202507","24","34,000","0","25","2018","단재로 312","202509~202709","신규","-","","","아파트"
"735","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","월세","59.9400","202507","24","11,700","7","5","1994","무농정로 103","202510~202710","신규","-","","","아파트"
"736","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","37.4900","202507","24","4,223","9","3","2022","호미로 60","202506~202707","갱신","-","2,123","21","아파트"
"737","충청북도 청주시 상당구 영운동","33-1","0033","0001","한진신세대","월세","43.2400","202507","24","500","30","10","1997","영운천로119번길 7","202507~202707","신규","-","","","아파트"
"738","충청북도 청주시 상당구 용암동","3150","3150","0000","청주동남우미린에듀포레","전세","84.9687","202507","24","41,000","0","7","2021","중고개로142번길 20","202507~202707","신규","-","","","아파트"
"739","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","29.6700","202507","24","1,954","11","8","2022","호미로 60","202508~202707","갱신","-","1,102","15","아파트"
"740","충청북도 청주시 상당구 문화동","118","0118","0000","문화동센트럴칸타빌","전세","84.9662","202507","24","28,350","0","10","2018","용담로 7","202508~202708","갱신","사용","27,000","0","아파트"
"741","충청북도 청주시 상당구 용암동","2953","2953","0000","용암서희스타힐스","월세","59.9924","202507","24","8,208","10","12","2018","단재로196번길 9","202510~202709","갱신","-","7,969","9","아파트"
"742","충청북도 청주시 상당구 용암동","2083","2083","0000","삼일무지개","월세","59.9400","202507","24","11,700","7","5","1994","무농정로 103","-","-","-","","","아파트"
"743","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","24","30,090","0","8","2020","월운로 116","202507~202512","신규","-","","","아파트"
"744","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","월세","59.9187","202507","24","1,000","70","10","2003","중흥로 148","202509~202709","신규","-","","","아파트"
"745","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","24","30,090","0","10","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"746","충청북도 청주시 상당구 방서동","654","0654","0000","청주센트럴자이","월세","59.9530","202507","23","2,000","90","11","2018","단재로 316","202510~202710","갱신","사용","2,000","90","아파트"
"747","충청북도 청주시 상당구 북문로3가","123","0123","0000","청주행정타운코아루휴티스","전세","84.9935","202507","23","30,000","0","12","2020","중앙로 80","202507~202707","갱신","-","28,000","0","아파트"
"748","충청북도 청주시 상당구 방서동","806","0806","0000","우미린풀하우스","전세","78.5311","202507","23","27,300","0","4","2020","동남로 15","202510~202710","갱신","사용","26,000","0","아파트"
"749","충청북도 청주시 상당구 탑동","390","0390","0000","센트럴힐데스하임","전세","65.9710","202507","23","27,500","0","1","2022","용담로 50","202509~202709","신규","-","","","아파트"
"750","충청북도 청주시 상당구 영운동","135-19","0135","0019","두산하이츠","월세","22.9300","202507","23","100","13","1","1992","단재로95번길 40","202507~202707","신규","-","","","아파트"
"751","충청북도 청주시 상당구 금천동","325","0325","0000","장자마을부영(325-1단지)","월세","84.9916","202507","23","5,000","80","8","2004","수영로 350","202508~202708","신규","-","","","아파트"
"752","충청북도 청주시 상당구 금천동","77-7","0077","0007","뉴타운","월세","84.9000","202507","23","1,000","50","3","1993","꽃산동로 41","202507~202707","신규","-","","","아파트"
"753","충청북도 청주시 상당구 금천동","325","0325","0000","장자마을부영(325-1단지)","월세","84.9916","202507","23","5,000","80","8","2004","수영로 350","-","-","-","","","아파트"
"754","충청북도 청주시 상당구 용담동","425","0425","0000","가좌마을부영","월세","59.9870","202507","23","1,000","65","2","2003","호미로 329","202508~202511","신규","-","","","아파트"
"755","충청북도 청주시 상당구 용암동","3147","3147","0000","시티프라디움2단지","월세","84.9954","202507","23","5,000","150","25","2020","중고개로142번길 17","202508~202708","신규","-","","","아파트"
"756","충청북도 청주시 상당구 용암동","2444","2444","0000","중흥마을부영","전세","84.9508","202507","23","19,000","0","7","2001","중흥로 196","202509~202709","신규","-","","","아파트"
"757","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","23","30,090","0","12","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"758","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","23","30,090","0","16","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"759","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","46.1000","202507","23","6,280","12","10","2022","호미로 60","202508~202707","갱신","-","3,132","26","아파트"
"760","충청북도 청주시 상당구 용암동","3145","3145","0000","청주동남1단지","월세","46.8300","202507","23","875","32","7","2020","호미로 137","202507~202708","갱신","-","3,075","25","아파트"
"761","충청북도 청주시 상당구 용암동","3145","3145","0000","청주동남1단지","월세","46.8300","202507","23","3,075","25","7","2020","호미로 137","202507~202708","신규","-","","","아파트"
"762","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","23","33,310","0","25","2020","월운로 116","202507~202510","신규","-","","","아파트"
"763","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8115","202507","23","31,380","0","23","2020","월운로 116","202507~202510","갱신","-","24,285","0","아파트"
"764","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","23","30,090","0","15","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"765","충청북도 청주시 상당구 용암동","3603","3603","0000","청주동남엘에이치행복주택","월세","16.6400","202507","23","2,190","6","15","2020","월운로 146","202506~202707","갱신","-","1,590","10","아파트"
"766","충청북도 청주시 상당구 용암동","3156","3156","0000","청주동남엘에이치3단지","월세","29.6700","202507","23","2,754","7","13","2022","호미로 60","202508~202707","갱신","-","1,102","15","아파트"
"767","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","23","30,090","0","16","2020","월운로 116","202509~202512","갱신","-","30,090","0","아파트"
"768","충청북도 청주시 상당구 영운동","135-19","0135","0019","두산하이츠","월세","22.9300","202507","22","200","20","2","1992","단재로95번길 40","202508~202708","신규","-","","","아파트"
"769","충청북도 청주시 상당구 용암동","2537","2537","0000","중흥마을마이빌아파트","월세","59.4045","202507","22","2,000","80","12","2003","중흥로 148","202508~202701","신규","-","","","아파트"
"770","충청북도 청주시 상당구 용암동","3604","3604","0000","동남힐데스하임","전세","84.8429","202507","22","28,810","0","2","2020","월운로 116","202507~202510","신규","-","","","아파트"
"771","충청북도 청주시 상당구 용암동","3151","3151","0000","칸타빌더테라스1단지","전세","78.8917","202507","22","36,000","0","2","2019","중고개로 140","202508~202702","신규","-","","","아파트"
