□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,,,,,,,,,,,,,,,,
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,
계약일자 : 2025-01-01 ~ 2025-11-06,,,,,,,,,,,,,,,,
실거래구분 : 단독다가구(매매),,,,,,,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,,,,,,
시도 : 충청북도,,,,,,,,,,,,,,,,
시군구 : 청주시 상당구,,,,,,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,,,,,,
NO,시군구,번지,주택유형,도로조건,연면적(㎡),대지면적(㎡),계약년월,계약일,거래금액(만원),매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
52,충청북도 청주시 상당구 미원면 운암리,3**,단독,8m미만,66.1,411,202508,4,"4,800",개인,개인,1982,,-,중개거래,충북 청주시 상당구
53,충청북도 청주시 상당구 용암동,2***,다가구,12m미만,391.84,232.2,202507,31,"40,800",개인,개인,2002,용암북로80번길,-,중개거래,충북 청주시 상당구
54,충청북도 청주시 상당구 금천동,9*,단독,8m미만,109.73,137,202507,29,"25,300",개인,개인,1984,꽃산동로14번길,-,중개거래,충북 청주시 흥덕구
55,충청북도 청주시 상당구 수동,3**,단독,25m미만,72.35,133.2,202507,27,"26,500",법인,개인,1969,우암산로,-,중개거래,충북 청주시 흥덕구
56,충청북도 청주시 상당구 용담동,2**,단독,8m미만,170.73,409,202507,26,"44,820",개인,개인,2020,당산로41번길,-,중개거래,"충북 청주시 서원구, 충북 청주시 흥덕구"
57,충청북도 청주시 상당구 미원면 종암리,1**,단독,8m미만,89.73,449,202507,26,"22,000",개인,개인,2011,종암2길,-,중개거래,충북 청주시 상당구
58,충청북도 청주시 상당구 남일면 두산리,2**,단독,8m미만,85.74,444,202507,26,"29,100",개인,개인,2022,단재로,-,중개거래,충북 청주시 상당구
59,충청북도 청주시 상당구 수동,2**,단독,8m미만,185.46,137.9,202507,25,"18,500",개인,개인,1989,대성로122번길,-,중개거래,충북 청주시 상당구
60,충청북도 청주시 상당구 수동,2**,단독,8m미만,185.46,137.9,202507,25,"18,500",개인,개인,1989,대성로122번길,20251002,중개거래,충북 청주시 상당구
61,충청북도 청주시 상당구 용정동,6**,단독,12m미만,433.57,242.8,202507,25,"67,000",개인,개인,2003,영운천로145번길,-,중개거래,충북 청주시 상당구
