□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,,,,,,,,,,,,,,,,,
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,
계약일자 : 2025-01-01 ~ 2025-11-06,,,,,,,,,,,,,,,,,
실거래구분 : 오피스텔(매매),,,,,,,,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,,,,,,,
시도 : 충청북도,,,,,,,,,,,,,,,,,
시군구 : 청주시 청원구,,,,,,,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,매수,매도,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
27,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.8273,202507,31,"16,200",21,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구
28,충청북도 청주시 청원구 우암동,372-6,372,6,라임미소가,78.1188,202507,30,"12,800",3,개인,개인,2017,향군로 110,-,직거래,-
29,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,56.58,202507,30,"10,550",13,개인,개인,2013,상당로 230,-,중개거래,충북 청주시 흥덕구
30,충청북도 청주시 청원구 내덕동,301-6,301,6,삼풍오피스텔,28.8,202507,30,"3,700",4,개인,개인,2005,새터로 27,-,중개거래,충북 청주시 청원구
31,충청북도 청주시 청원구 우암동,372-6,372,6,라임미소가,78.1188,202507,28,"12,800",2,개인,개인,2017,향군로 110,20250910,중개거래,충북 청주시 서원구
32,충청북도 청주시 청원구 오창읍 양청리,819-2,819,2,비전프라자,30,202507,4,"5,000",4,개인,개인,2007,중심상업로 23,-,중개거래,충북 청주시 청원구
33,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202507,1,"6,000",14,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시 청원구
34,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.8273,202507,1,"15,700",19,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구
35,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202506,30,"5,300",12,개인,법인,2013,중심상업로 47,-,중개거래,충북 청주시 청원구
36,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,20.16,202506,30,"7,170",6,개인,개인,2021,율량로 199,-,중개거래,충북 청주시 청원구
37,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,20.16,202506,30,"7,170",6,개인,개인,2021,율량로 199,20250701,중개거래,충북 청주시 청원구
38,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,53.552,202506,28,"11,000",5,개인,개인,2004,중앙로 147,-,중개거래,충북 청주시 청원구
39,충청북도 청주시 청원구 오창읍 양청리,819-2,819,2,비전프라자,24.4,202506,23,"4,000",5,개인,개인,2007,중심상업로 23,-,중개거래,충북 청주시 흥덕구
40,충청북도 청주시 청원구 우암동,372-6,372,6,라임미소가,78.1188,202506,16,"14,900",3,개인,개인,2017,향군로 110,-,중개거래,충북 청주시 청원구
41,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,53.597,202506,9,"9,500",4,개인,법인,2004,중앙로 147,-,중개거래,충북 청주시 청원구
42,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202505,22,"6,000",11,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시 흥덕구
43,충청북도 청주시 청원구 오창읍 양청리,793-1,793,1,오창 센트럴허브 생활숙박시설,26.15,202505,22,"8,500",10,개인,개인,2023,중심상업로 48,-,중개거래,충북 청주시 청원구
44,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.8273,202505,22,"15,000",8,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구
45,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202505,22,"6,300",12,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시 흥덕구
46,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.2986,202505,19,"16,000",17,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구
47,충청북도 청주시 청원구 내수읍 마산리,164-5,164,5,OK빌리지,77.78,202505,19,"12,500",6,개인,개인,2014,마산5길 26-8,-,중개거래,충북 청주시 서원구
48,충청북도 청주시 청원구 오창읍 양청리,819-2,819,2,비전프라자,39.2,202505,16,"7,200",4,개인,개인,2007,중심상업로 23,-,중개거래,충북 청주시 청원구
49,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,28.08,202505,14,"6,100",5,개인,개인,2013,상당로 230,-,중개거래,충북 청주시 상당구
50,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.2986,202504,25,"14,700",5,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구
51,충청북도 청주시 청원구 오창읍 양청리,793-1,793,1,오창 센트럴허브 생활숙박시설,26.15,202504,25,"13,806",9,법인,개인,2023,중심상업로 48,-,직거래,-
52,충청북도 청주시 청원구 오창읍 양청리,793-1,793,1,오창 센트럴허브 생활숙박시설,26.15,202504,25,"13,806",9,법인,개인,2023,중심상업로 48,-,직거래,-
53,충청북도 청주시 청원구 오창읍 양청리,793-1,793,1,오창 센트럴허브 생활숙박시설,26.15,202504,25,"13,806",9,법인,개인,2023,중심상업로 48,-,직거래,-
54,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,25.92,202504,22,"9,800",5,개인,개인,2021,율량로 199,-,중개거래,충북 청주시 청원구
55,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,20.16,202504,7,"10,000",8,개인,개인,2021,율량로 199,-,직거래,-
56,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202504,4,"6,300",7,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시 흥덕구
57,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,34.9,202503,31,"5,900",2,개인,개인,2013,상당로 230,-,직거래,-
58,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,26.33,202503,15,"5,800",8,개인,법인,2013,중심상업로 47,-,중개거래,충북 청주시 흥덕구
59,충청북도 청주시 청원구 오창읍 양청리,819-2,819,2,비전프라자,39.2,202503,14,"7,000",4,개인,개인,2007,중심상업로 23,-,직거래,-
60,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202502,19,"6,000",11,법인,개인,2013,중심상업로 47,-,중개거래,충북 청주시 청원구
61,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,28.08,202502,19,"6,300",11,개인,개인,2013,상당로 230,-,중개거래,충북 청주시 청원구
62,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202502,5,"6,000",5,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시 청원구
63,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,56.16,202501,10,"9,600",15,개인,개인,2013,상당로 230,-,중개거래,"충북 청주시 상당구, 충북 청주시 흥덕구"
64,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,56.16,202501,8,"9,200",10,개인,개인,2013,상당로 230,-,중개거래,충북 청주시 청원구
65,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,28.08,202501,7,"6,100",13,기타,개인,2013,상당로 230,20250114,중개거래,충북 청주시 흥덕구
66,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,28.08,202501,7,"6,100",13,기타,개인,2013,상당로 230,-,중개거래,충북 청주시 흥덕구
67,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,28.08,202501,7,"6,100",13,기타,개인,2013,상당로 230,20250114,중개거래,충북 청주시 흥덕구
,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.2986,202412,28,"15,300",24,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202412,18,"5,700",15,개인,법인,2013,중심상업로 47,-,중개거래,충북 청주시 흥덕구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202412,9,"6,000",15,개인,개인,2013,중심상업로 47,-,직거래,-
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202412,2,"6,000",11,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시 흥덕구
,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,56.16,202412,1,"8,800",11,개인,개인,2013,상당로 230,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 오창읍 양청리,819-2,819,2,비전프라자,39.2,202411,20,"5,250",4,개인,법인,2007,중심상업로 23,-,직거래,-
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202411,15,"6,000",11,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시 흥덕구
,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.0713,202411,12,"14,000",21,법인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 오창읍 창리,1-39,39,1,(39-1),51.5,202410,30,"8,300",4,개인,개인,2013,공항로 1006,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,34.3045,202410,21,"6,000",4,개인,개인,2004,중앙로 147,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 우암동,110-33,110,33,하이브레드 오피스텔,34.46,202410,15,"6,700",8,개인,개인,2015,상당로243번길 5,-,직거래,-
,충청북도 청주시 청원구 내덕동,301-6,301,6,삼풍오피스텔,28.8,202409,30,"3,900",4,개인,개인,2005,새터로 27,-,직거래,-
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202409,7,"6,150",13,개인,개인,2013,중심상업로 47,-,중개거래,"충북 청주시 청원구, 충북 청주시 흥덕구"
,충청북도 청주시 청원구 우암동,372-6,372,6,라임미소가,78.1188,202409,4,"13,200",2,개인,개인,2017,향군로 110,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 우암동,110-33,110,33,하이브레드 오피스텔,34.46,202408,12,"6,000",3,개인,개인,2015,상당로243번길 5,-,직거래,-
,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,28.29,202408,3,"5,200",5,개인,개인,2013,상당로 230,-,중개거래,충북 청주시 상당구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202407,31,"6,000",9,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 우암동,371-9,371,9,주건축물제1동,59.53,202407,25,"13,000",2,개인,개인,2020,새터로43번길 47,-,직거래,-
,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,53.552,202407,16,"7,200",9,개인,개인,2004,중앙로 147,-,직거래,-
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202407,12,"5,700",14,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,53.597,202407,4,"7,500",12,개인,개인,2004,중앙로 147,-,직거래,-
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202406,26,"6,000",5,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.8273,202406,20,"14,000",10,법인,개인,2018,중부로 760,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,56.16,202406,19,"9,600",12,개인,개인,2013,상당로 230,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,20.16,202406,9,"7,300",7,개인,개인,2021,율량로 199,-,중개거래,충북 청주시상당구
,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.2986,202405,27,"15,500",7,개인,개인,2018,중부로 760,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.2986,202405,18,"16,500",22,개인,개인,2018,중부로 760,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.2986,202405,16,"15,700",8,개인,개인,2018,중부로 760,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202405,15,"6,000",8,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,20.16,202405,10,"7,500",5,개인,개인,2021,율량로 199,-,중개거래,충북 청주시상당구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202405,5,"6,500",15,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,54.4545,202404,29,"8,000",6,개인,개인,2004,중앙로 147,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202404,16,"6,100",7,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시흥덕구
,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.8273,202404,13,"15,000",15,개인,법인,2018,중부로 760,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202404,8,"6,300",14,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202403,29,"6,100",6,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,26.33,202403,27,"6,300",15,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시흥덕구
,충청북도 청주시 청원구 우암동,110-33,110,33,하이브레드 오피스텔,34.46,202403,26,"5,000",9,개인,개인,2015,상당로243번길 5,-,직거래,-
,충청북도 청주시 청원구 우암동,110-33,110,33,하이브레드 오피스텔,34.46,202403,21,"4,600",5,개인,개인,2015,상당로243번길 5,-,직거래,-
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,27.36,202403,19,"5,850",12,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,28.08,202403,16,"5,900",3,개인,개인,2013,상당로 230,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202403,11,"7,000",12,법인,개인,2013,중심상업로 47,-,직거래,-
,충청북도 청주시 청원구 우암동,372-6,372,6,라임미소가,78.1188,202403,8,"13,300",3,개인,개인,2017,향군로 110,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202403,4,"6,000",16,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,28.08,202402,29,"6,250",12,개인,개인,2013,상당로 230,-,중개거래,충북 청주시상당구
,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,19.633,202402,29,"7,500",4,개인,개인,2018,오창공원로 96,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,53.552,202402,22,"9,300",11,개인,개인,2004,중앙로 147,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,19.633,202402,20,"7,300",2,개인,개인,2018,오창공원로 96,-,중개거래,충북 청주시 청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202402,5,"6,200",8,개인,개인,2013,중심상업로 47,-,직거래,-
,충청북도 청주시 청원구 우암동,110-33,110,33,하이브레드 오피스텔,34.46,202401,26,"3,000",7,법인,개인,2015,상당로243번길 5,-,직거래,-
,충청북도 청주시 청원구 우암동,110-33,110,33,하이브레드 오피스텔,34.46,202401,26,"3,000",7,법인,개인,2015,상당로243번길 5,-,직거래,-
,충청북도 청주시 청원구 우암동,110-33,110,33,하이브레드 오피스텔,29.21,202401,26,"3,000",6,법인,개인,2015,상당로243번길 5,-,직거래,-
,충청북도 청주시 청원구 우암동,372-6,372,6,라임미소가,78.1188,202401,15,"13,000",2,개인,개인,2017,향군로 110,-,중개거래,충북 청주시청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202401,8,"6,650",13,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,20.16,202401,3,"7,249",4,개인,법인,2021,율량로 199,-,중개거래,충북 청주상당구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202401,2,"5,800",10,개인,개인,2013,중심상업로 47,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202312,13,"6,000",15,-,-,2013,중심상업로 47,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,23.3373,202312,10,"8,800",2,-,-,2018,오창공원로 96,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 우암동,323-2,323,2,아델리스 오피스텔,53.597,202311,28,"9,000",6,-,-,2004,중앙로 147,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.0713,202311,27,"14,000",16,-,-,2018,중부로 760,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,26.33,202311,27,"5,900",6,-,-,2013,중심상업로 47,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창 롯데캐슬 더 하이스트,47.2986,202311,26,"16,000",10,-,-,2018,중부로 760,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,28.08,202311,20,"6,250",6,-,-,2013,상당로 230,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202311,6,"5,950",9,-,-,2013,중심상업로 47,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 율량동,2176,2176,0,아이리스오피스텔,20.16,202311,2,"8,000",2,-,-,2021,율량로 199,-,직거래,-
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202310,24,"6,400",6,-,-,2013,중심상업로 47,-,중개거래,충북 청주흥덕구
,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,19.633,202310,24,"7,800",2,-,-,2018,오창공원로 96,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,23.3373,202310,21,"9,000",3,-,-,2018,오창공원로 96,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 오창읍 양청리,792-1,792,1,오창 리치아노 오피스텔,28.8,202310,18,"6,300",5,-,-,2013,중심상업로 47,-,직거래,-
,충청북도 청주시 청원구 우암동,122,122,0,우양 오피스텔,28.08,202310,14,"5,950",7,-,-,2013,상당로 230,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,24.7383,202310,7,"9,200",2,-,-,2018,오창공원로 96,-,중개거래,충북 청주청원구
,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신 더 휴 센트럴파크,23.3373,202310,7,"8,800",2,-,-,2018,오창공원로 96,-,중개거래,충북 청주청원구
