"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-11-06"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청북도"
"시군구 : 청주시 흥덕구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"2198","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","월세","134.4924","202507","26","3,000","150","10","2025","오송생명14로 217","202508~202708","신규","-","","","아파트"
"2199","충청북도 청주시 흥덕구 가경동","1550","1550","0000","2단지주공","전세","49.8000","202507","25","14,000","0","13","2002","가경로 26","202510~202710","신규","-","","","아파트"
"2200","충청북도 청주시 흥덕구 가경동","1550","1550","0000","2단지주공","월세","49.8000","202507","25","1,000","54","15","2002","가경로 26","202509~202709","갱신","-","1,000","52","아파트"
"2201","충청북도 청주시 흥덕구 오송읍 봉산리","1531","1531","0000","오송역대광로제비앙그랜드센텀","전세","84.9924","202507","25","25,500","0","8","2024","오송생명14로 283","202507~202707","신규","-","","","아파트"
"2202","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","전세","80.1350","202507","25","50,000","0","41","2015","대농로 55","202511~202711","신규","-","","","아파트"
"2203","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","전세","80.0020","202507","25","50,000","0","44","2015","대농로 55","202510~202710","신규","-","","","아파트"
"2204","충청북도 청주시 흥덕구 복대동","2456","2456","0000","아름다운나날영조1","전세","59.2930","202507","25","17,500","0","11","2003","증안로 21","202508~202708","갱신","사용","17,000","0","아파트"
"2205","충청북도 청주시 흥덕구 복대동","2456","2456","0000","아름다운나날영조1","전세","59.3291","202507","25","17,500","0","4","2003","증안로 21","202509~202709","신규","-","","","아파트"
"2206","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","전세","84.9630","202507","25","25,000","0","20","2019","오송가락로 1056","202509~202709","신규","-","","","아파트"
"2207","충청북도 청주시 흥덕구 오송읍 봉산리","1514","1514","0000","오송역파라곤센트럴시티2차","월세","84.9920","202507","25","1,000","80","9","2024","오송생명7로 105","-","-","-","","","아파트"
"2208","충청북도 청주시 흥덕구 강서동","500","0500","0000","미소랑2차아파트","월세","19.3500","202507","25","300","35","7","2015","서현중로 60-1","202507~202607","신규","-","","","아파트"
"2209","충청북도 청주시 흥덕구 강서동","473","0473","0000","경성하늘샵","월세","23.2600","202507","25","300","35","3","2013","가로수로1164번길 41-48","202507~202607","신규","-","","","아파트"
"2210","충청북도 청주시 흥덕구 강서동","459","0459","0000","신해블루지움","월세","18.2800","202507","25","300","40","26","2017","2순환로 1222","202507~202607","신규","-","","","아파트"
"2211","충청북도 청주시 흥덕구 복대동","853-5","0853","0005","포빌","월세","47.2150","202507","25","1,000","65","16","2017","사직대로 38","202507~202607","신규","-","","","아파트"
"2212","충청북도 청주시 흥덕구 봉명동","1602","1602","0000","주공2","전세","61.7700","202507","25","8,500","0","3","1985","직지대로581번길 33-12","202508~202708","신규","-","","","아파트"
"2213","충청북도 청주시 흥덕구 복대동","853-5","0853","0005","포빌","월세","22.9150","202507","25","500","50","8","2017","사직대로 38","202507~202607","신규","-","","","아파트"
"2214","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","전세","80.0020","202507","25","45,000","0","10","2015","대농로 55","202509~202709","신규","-","","","아파트"
"2215","충청북도 청주시 흥덕구 강내면 월곡리","82-1","0082","0001","흥덕칸타빌더뉴","전세","59.9755","202507","25","19,000","0","20","2024","가로수로 640-47","202509~202709","신규","-","","","아파트"
"2216","충청북도 청주시 흥덕구 복대동","3405","3405","0000","더샵청주센트럴","전세","74.9900","202507","25","30,000","0","24","2025","복대로 220","202509~202709","신규","-","","","아파트"
"2217","충청북도 청주시 흥덕구 송절동","842","0842","0000","청주테크노폴리스우방아이유쉘1단지","전세","84.9725","202507","25","35,000","0","18","2018","송화로184번길 7","202508~202708","신규","-","","","아파트"
"2218","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.8769","202507","25","15,270","0","6","2023","오송생명8로 178","202308~202508","신규","-","","","아파트"
"2219","충청북도 청주시 흥덕구 봉명동","197-11","0197","0011","봉명베리굿","월세","39.2926","202507","25","500","80","17","2020","1순환로 592","202508~202608","신규","-","","","아파트"
"2220","충청북도 청주시 흥덕구 비하동","125","0125","0000","비하동계룡리슈빌","월세","84.9996","202507","25","2,000","105","10","2006","가로수로1131번길 101","202509~202609","신규","-","","","아파트"
"2221","충청북도 청주시 흥덕구 비하동","311-4","0311","0004","송곡그린","전세","59.8500","202507","25","12,400","0","7","2000","2순환로 1036","202507~202707","신규","-","","","아파트"
"2222","충청북도 청주시 흥덕구 복대동","833-1","0833","0001","청송","월세","70.6100","202507","25","1,000","60","3","1981","사직대로29번길 14","202507~202708","신규","-","","","아파트"
"2223","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","전세","59.9822","202507","25","26,000","0","3","2023","오송생명7로 151","202508~202708","신규","-","","","아파트"
"2224","충청북도 청주시 흥덕구 가경동","1581","1581","0000","가경주공7단지","전세","84.9100","202507","25","26,000","0","2","2005","풍년로 40","202510~202710","신규","-","","","아파트"
"2225","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","월세","84.8390","202507","25","4,000","140","17","2020","서현로 30","202511~202710","신규","-","","","아파트"
"2226","충청북도 청주시 흥덕구 가경동","1511","1511","0000","대원","전세","59.9400","202507","25","15,000","0","3","1997","가경로 120","202508~202708","갱신","-","15,000","0","아파트"
"2227","충청북도 청주시 흥덕구 강서동","478","0478","0000","세솔타운","월세","26.5010","202507","24","300","42","10","2013","강서로 121","202507~202607","신규","-","","","아파트"
"2228","충청북도 청주시 흥덕구 봉명동","1831","1831","0000","HS포레","월세","35.7600","202507","24","1,000","72","19","2023","직지대로 609","202508~202608","신규","-","","","아파트"
"2229","충청북도 청주시 흥덕구 봉명동","1833","1833","0000","봉명베리굿2차","전세","45.3772","202507","24","14,000","0","3","2023","직지대로 605","202509~202709","신규","-","","","아파트"
"2230","충청북도 청주시 흥덕구 봉명동","1857-1","1857","0001","리치먼드시티","월세","21.6256","202507","24","1,000","58","10","2023","직지대로 551","202508~202608","신규","-","","","아파트"
"2231","충청북도 청주시 흥덕구 강서동","37-1","0037","0001","대림","월세","58.6200","202507","24","1,000","55","10","1990","가로수로1154번길 22-2","202507~202707","신규","-","","","아파트"
"2232","충청북도 청주시 흥덕구 강서동","482","0482","0000","강서베리굿2차","월세","23.6255","202507","24","300","45","17","2016","강서로 111","202508~202607","신규","-","","","아파트"
"2233","충청북도 청주시 흥덕구 오송읍 만수리","549","0549","0000","오송경남아너스빌","월세","84.9100","202507","24","4,000","70","8","2009","오송생명5로 201","202509~202709","신규","-","","","아파트"
"2234","충청북도 청주시 흥덕구 가경동","1028","1028","0000","(1028-0)","월세","25.8300","202507","24","50","35","3","2013","풍년로193번길 26","202507~202510","신규","-","","","아파트"
"2235","충청북도 청주시 흥덕구 옥산면 가락리","953","0953","0000","흥덕코오롱하늘채아파트","전세","59.9318","202507","24","16,000","0","14","2016","가락길 60","202510~202710","신규","-","","","아파트"
"2236","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","전세","84.9880","202507","24","23,000","0","2","2019","오송가락로 1056","-","-","-","","","아파트"
"2237","충청북도 청주시 흥덕구 오송읍 봉산리","1531","1531","0000","오송역대광로제비앙그랜드센텀","전세","84.9924","202507","24","25,500","0","21","2024","오송생명14로 283","202406~202606","신규","-","","","아파트"
"2238","충청북도 청주시 흥덕구 복대동","2456","2456","0000","아름다운나날영조1","전세","59.2930","202507","23","18,000","0","7","2003","증안로 21","202509~202709","갱신","-","18,000","0","아파트"
"2239","충청북도 청주시 흥덕구 가경동","762","0762","0000","벽산","전세","95.5500","202507","23","19,000","0","4","1992","가경로189번길 52","202507~202605","갱신","-","19,000","0","아파트"
"2240","충청북도 청주시 흥덕구 가경동","1189","1189","0000","형석1","전세","59.3400","202507","23","12,600","0","2","1992","가경로 158","202510~202710","신규","-","","","아파트"
"2241","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","전세","59.8447","202507","23","26,000","0","24","2023","오송생명7로 151","202509~202709","신규","-","","","아파트"
"2242","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.8769","202507","23","15,270","0","24","2023","오송생명8로 178","202507~203107","신규","-","","","아파트"
"2243","충청북도 청주시 흥덕구 오송읍 봉산리","1531","1531","0000","오송역대광로제비앙그랜드센텀","전세","84.9140","202507","23","25,500","0","1","2024","오송생명14로 283","202507~202707","신규","-","","","아파트"
"2244","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","전세","59.9822","202507","23","15,700","0","15","2023","오송생명7로 151","202508~202608","갱신","사용","15,000","0","아파트"
"2245","충청북도 청주시 흥덕구 오송읍 봉산리","1527","1527","0000","오송역동아라이크텐","전세","84.9919","202507","23","27,000","0","6","2020","오송생명14로 215","202508~202708","신규","-","","","아파트"
"2246","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","월세","59.9800","202507","23","3,000","85","8","2023","오송생명7로 151","202508~202707","신규","-","","","아파트"
"2247","충청북도 청주시 흥덕구 봉명동","2044","2044","0000","초원","월세","49.8800","202507","23","1,000","55","7","1992","백봉로224번길 21","202508~202708","신규","-","","","아파트"
"2248","충청북도 청주시 흥덕구 복대동","833-1","0833","0001","청송","월세","70.6100","202507","23","1,000","60","2","1981","사직대로29번길 14","202508~202708","신규","-","","","아파트"
"2249","충청북도 청주시 흥덕구 문암동","213","0213","0000","청주테크노폴리스신영지웰푸르지오","전세","59.9721","202507","23","27,195","0","13","2022","송화로 229","202508~202708","갱신","사용","25,900","0","아파트"
"2250","충청북도 청주시 흥덕구 강서동","470","0470","0000","나보나시티","월세","27.2500","202507","23","1,000","65","24","2021","가로수로1164번길 41-28","202508~202608","신규","-","","","아파트"
"2251","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","전세","124.8160","202507","23","65,000","0","38","2010","대농로 17","202509~202709","신규","-","","","아파트"
"2252","충청북도 청주시 흥덕구 복대동","3382","3382","0000","복대두진하트리움","전세","59.8948","202507","23","30,000","0","18","2015","죽천로 27","202508~202708","갱신","사용","29,000","0","아파트"
"2253","충청북도 청주시 흥덕구 강서동","458","0458","0000","청주강서동광모닝스카이","월세","27.6300","202507","23","500","63","21","2016","가로수로1164번길 41-33","202508~202607","신규","-","","","아파트"
"2254","충청북도 청주시 흥덕구 봉명동","757","0757","0000","하이젠시티","월세","33.3000","202507","23","500","50","17","2015","직지대로 636","202508~202608","신규","-","","","아파트"
"2255","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","월세","60.0000","202507","23","900","100","1","1999","증안로 77","202509~202609","신규","-","","","아파트"
"2256","충청북도 청주시 흥덕구 봉명동","795","0795","0000","IJFOCUS","월세","31.0466","202507","23","400","48","14","2017","1순환로 571","202507~202607","신규","-","","","아파트"
"2257","충청북도 청주시 흥덕구 봉명동","197-11","0197","0011","봉명베리굿","전세","39.2926","202507","23","12,000","0","11","2020","1순환로 592","202509~202709","신규","-","","","아파트"
"2258","충청북도 청주시 흥덕구 복대동","833-1","0833","0001","청송","월세","70.6100","202507","22","1,000","60","2","1981","사직대로29번길 14","202507~202707","신규","-","","","아파트"
"2259","충청북도 청주시 흥덕구 복대동","3404","3404","0000","청주지웰시티푸르지오","전세","70.9350","202507","22","40,000","0","13","2019","대농로 45","202511~202711","신규","-","","","아파트"
"2260","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","전세","124.8160","202507","22","62,000","0","8","2010","대농로 17","202509~202709","신규","-","","","아파트"
"2261","충청북도 청주시 흥덕구 복대동","3379","3379","0000","신영지웰시티1차","전세","124.8160","202507","22","62,000","0","8","2010","대농로 17","202509~202709","신규","-","","","아파트"
"2262","충청북도 청주시 흥덕구 송절동","851","0851","0000","청주테크노폴리스푸르지오","전세","84.9950","202507","22","34,000","0","12","2018","송화로214번길 7","202510~202710","신규","-","","","아파트"
"2263","충청북도 청주시 흥덕구 송절동","850","0850","0000","테크노폴리스우미린","월세","84.9967","202507","22","3,000","130","7","2018","송화로214번길 29","202509~202709","신규","-","","","아파트"
"2264","충청북도 청주시 흥덕구 가경동","1581","1581","0000","가경주공7단지","월세","84.9100","202507","22","2,000","95","1","2005","풍년로 40","202507~202701","신규","-","","","아파트"
"2265","충청북도 청주시 흥덕구 가경동","1510","1510","0000","세원가경골","전세","41.8500","202507","22","11,400","0","10","1997","가경로 134","202509~202709","신규","-","","","아파트"
"2266","충청북도 청주시 흥덕구 비하동","362","0362","0000","효성2차","월세","45.2800","202507","22","1,000","60","8","1997","2순환로1050번길 24","202507~202707","신규","-","","","아파트"
"2267","충청북도 청주시 흥덕구 비하동","823","0823","0000","청주비하1차대광로제비앙","전세","84.9418","202507","22","30,000","0","3","2018","가로수로1131번길 11","202509~202709","신규","-","","","아파트"
"2268","충청북도 청주시 흥덕구 봉명동","795","0795","0000","IJFOCUS","월세","31.0466","202507","22","500","49","15","2017","1순환로 571","202507~202509","신규","-","","","아파트"
"2269","충청북도 청주시 흥덕구 봉명동","1857-1","1857","0001","리치먼드시티","전세","21.0286","202507","22","6,320","0","8","2023","직지대로 551","202507~202707","신규","-","","","아파트"
"2270","충청북도 청주시 흥덕구 오송읍 만수리","549","0549","0000","오송경남아너스빌","전세","84.9500","202507","22","20,000","0","1","2009","오송생명5로 201","202508~202708","신규","-","","","아파트"
"2271","충청북도 청주시 흥덕구 강내면 월곡리","263-2","0263","0002","두진","전세","84.8900","202507","22","8,000","0","5","1991","탑연월곡길 86-5","202509~202709","신규","-","","","아파트"
"2272","충청북도 청주시 흥덕구 옥산면 오산리","590-1","0590","0001","아트빌","전세","59.9400","202507","22","7,500","0","3","1998","오송가락로 718","202508~202708","신규","-","","","아파트"
"2273","충청북도 청주시 흥덕구 옥산면 가락리","953","0953","0000","흥덕코오롱하늘채아파트","전세","84.9824","202507","22","19,000","0","12","2016","가락길 60","202509~202709","신규","-","","","아파트"
"2274","충청북도 청주시 흥덕구 오송읍 봉산리","1510","1510","0000","오송역대광로제비앙","전세","59.8769","202507","22","15,270","0","22","2023","오송생명8로 178","202508~202708","갱신","-","15,270","0","아파트"
"2275","충청북도 청주시 흥덕구 오송읍 봉산리","1523","1523","0000","오송역파라곤센트럴시티3차","전세","84.9965","202507","22","36,000","0","18","2024","오송생명7로 118","202410~203210","신규","-","","","아파트"
"2276","충청북도 청주시 흥덕구 오송읍 봉산리","1531","1531","0000","오송역대광로제비앙그랜드센텀","전세","84.9140","202507","22","25,500","0","4","2024","오송생명14로 283","202406~202606","신규","-","","","아파트"
"2277","충청북도 청주시 흥덕구 오송읍 봉산리","1523","1523","0000","오송역파라곤센트럴시티3차","전세","84.9965","202507","22","36,000","0","11","2024","오송생명7로 118","202410~203210","신규","-","","","아파트"
"2278","충청북도 청주시 흥덕구 오송읍 봉산리","1523","1523","0000","오송역파라곤센트럴시티3차","전세","84.9965","202507","22","36,000","0","16","2024","오송생명7로 118","202410~203210","신규","-","","","아파트"
"2279","충청북도 청주시 흥덕구 오송읍 봉산리","1523","1523","0000","오송역파라곤센트럴시티3차","전세","84.9640","202507","22","36,000","0","25","2024","오송생명7로 118","202410~203210","신규","-","","","아파트"
"2280","충청북도 청주시 흥덕구 복대동","3405","3405","0000","더샵청주센트럴","월세","39.2500","202507","22","2,000","100","14","2025","복대로 220","202508~202806","신규","-","","","아파트"
"2281","충청북도 청주시 흥덕구 복대동","2461","2461","0000","세원느티마을","월세","59.9800","202507","22","1,000","82","11","1999","진재로 67","202509~202702","신규","-","","","아파트"
"2282","충청북도 청주시 흥덕구 강서동","502","0502","0000","강서베리굿3차","월세","47.6625","202507","21","7,000","45","14","2017","서현중로 61","202508~202708","신규","-","","","아파트"
"2283","충청북도 청주시 흥덕구 오송읍 만수리","549-1","0549","0001","청원오송휴먼시아1단지","월세","51.9300","202507","21","2,582","20","4","2008","오송가락로 235","202508~202707","갱신","-","2,467","19","아파트"
"2284","충청북도 청주시 흥덕구 오송읍 연제리","736","0736","0000","오송호반베르디움","월세","84.8873","202507","21","6,000","80","6","2010","오송생명3로 111","202508~202711","신규","-","","","아파트"
"2285","충청북도 청주시 흥덕구 오송읍 만수리","549","0549","0000","오송경남아너스빌","전세","84.9100","202507","21","23,000","0","9","2009","오송생명5로 201","202508~202708","신규","-","","","아파트"
"2286","충청북도 청주시 흥덕구 가경동","2236","2236","0000","청주가경아이파크2단지","월세","84.9500","202507","21","4,000","160","6","2020","서현로 68","202508~202608","신규","-","","","아파트"
"2287","충청북도 청주시 흥덕구 가경동","1510","1510","0000","세원가경골","월세","41.8500","202507","21","1,000","50","9","1997","가경로 134","202508~202707","신규","-","","","아파트"
"2288","충청북도 청주시 흥덕구 가경동","2077","2077","0000","가로수마을휴먼시아","월세","46.9000","202507","21","4,375","8","2","2008","서현중로32번길 23","202507~202705","갱신","-","675","24","아파트"
"2289","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","월세","150.6402","202507","21","3,000","170","11","2025","오송생명14로 217","202507~202707","신규","-","","","아파트"
"2290","충청북도 청주시 흥덕구 오송읍 봉산리","1531","1531","0000","오송역대광로제비앙그랜드센텀","전세","84.9924","202507","21","25,500","0","19","2024","오송생명14로 283","202507~203307","신규","-","","","아파트"
"2291","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","전세","119.9489","202507","21","33,000","0","19","2025","오송생명14로 217","202509~202709","신규","-","","","아파트"
"2292","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","전세","134.4924","202507","21","40,000","0","23","2025","오송생명14로 217","202510~202710","신규","-","","","아파트"
"2293","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","월세","150.6402","202507","21","3,000","170","11","2025","오송생명14로 217","202507~202707","신규","-","","","아파트"
"2294","충청북도 청주시 흥덕구 옥산면 가락리","953","0953","0000","흥덕코오롱하늘채아파트","월세","84.9824","202507","21","2,000","90","13","2016","가락길 60","202508~202708","신규","-","","","아파트"
"2295","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","월세","59.8447","202507","21","2,000","85","23","2023","오송생명7로 151","202508~202708","신규","-","","","아파트"
"2296","충청북도 청주시 흥덕구 복대동","221-7","0221","0007","대원","월세","59.8900","202507","21","2,000","65","2","1999","죽천로146번길 7","202508~202707","신규","-","","","아파트"
"2297","충청북도 청주시 흥덕구 복대동","3382","3382","0000","복대두진하트리움","전세","84.9314","202507","21","39,000","0","9","2015","죽천로 27","202507~202707","신규","-","","","아파트"
"2298","충청북도 청주시 흥덕구 강서동","498","0498","0000","경도펠리스","월세","40.5400","202507","21","500","45","6","2016","서현동로 21","202508~202608","신규","-","","","아파트"
"2299","충청북도 청주시 흥덕구 강서동","459","0459","0000","신해블루지움","월세","18.2800","202507","21","300","43","21","2017","2순환로 1222","202507~202607","신규","-","","","아파트"
"2300","충청북도 청주시 흥덕구 강서동","470","0470","0000","나보나시티","월세","29.8600","202507","21","1,000","65","14","2021","가로수로1164번길 41-28","202507~202607","신규","-","","","아파트"
"2301","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","전세","84.9637","202507","20","35,000","0","6","2019","2순환로 1106","202508~202708","신규","-","","","아파트"
"2302","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","전세","59.9800","202507","20","24,500","0","5","2023","오송생명7로 151","202510~202710","신규","-","","","아파트"
"2303","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","월세","119.9489","202507","20","2,000","155","21","2025","오송생명14로 217","202507~202607","신규","-","","","아파트"
"2304","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","전세","59.9800","202507","20","26,000","0","13","2023","오송생명7로 151","202509~202709","신규","-","","","아파트"
"2305","충청북도 청주시 흥덕구 비하동","300","0300","0000","효성아파트","전세","59.9000","202507","20","12,000","0","7","1995","2순환로1050번길 39","202508~202708","신규","-","","","아파트"
"2306","충청북도 청주시 흥덕구 강서동","467","0467","0000","주산휴네스트","월세","30.0450","202507","20","500","45","8","2013","강서로 101","202507~202607","신규","-","","","아파트"
"2307","충청북도 청주시 흥덕구 오송읍 연제리","731","0731","0000","오송상록롯데캐슬","전세","84.9330","202507","20","26,000","0","5","2010","오송생명5로 202","202507~202707","신규","-","","","아파트"
"2308","충청북도 청주시 흥덕구 가경동","2258","2258","0000","가경자이","전세","84.8390","202507","20","44,200","0","16","2020","서현로 30","202510~202702","갱신","사용","43,000","0","아파트"
"2309","충청북도 청주시 흥덕구 송절동","850","0850","0000","테크노폴리스우미린","월세","84.9347","202507","20","3,000","130","14","2018","송화로214번길 29","202509~202709","신규","-","","","아파트"
"2310","충청북도 청주시 흥덕구 복대동","3381","3381","0000","두산위브지웰시티2차","전세","80.0020","202507","20","40,000","0","18","2015","대농로 55","202510~202710","신규","-","","","아파트"
"2311","충청북도 청주시 흥덕구 복대동","853-5","0853","0005","포빌","월세","22.8210","202507","20","100","35","11","2017","사직대로 38","202507~202707","신규","-","","","아파트"
"2312","충청북도 청주시 흥덕구 복대동","2459","2459","0000","두진하트리움","전세","59.9255","202507","20","16,650","0","14","1999","증안로 33","202508~202710","갱신","-","16,000","0","아파트"
"2313","충청북도 청주시 흥덕구 봉명동","1833","1833","0000","봉명베리굿2차","월세","46.0435","202507","20","1,000","80","24","2023","직지대로 605","202507~202607","신규","-","","","아파트"
"2314","충청북도 청주시 흥덕구 오송읍 만수리","549","0549","0000","오송경남아너스빌","전세","84.9100","202507","20","20,000","0","3","2009","오송생명5로 201","202508~202708","신규","-","","","아파트"
"2315","충청북도 청주시 흥덕구 복대동","2442","2442","0000","형석(2442)","전세","47.0700","202507","19","8,500","0","4","1990","장구봉로101번길 27","202509~202708","신규","-","","","아파트"
"2316","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","전세","101.8879","202507","19","34,000","0","18","2025","오송생명14로 217","202508~202708","신규","-","","","아파트"
"2317","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","월세","59.8447","202507","19","2,000","88","16","2023","오송생명7로 151","202508~202708","신규","-","","","아파트"
"2318","충청북도 청주시 흥덕구 오송읍 봉산리","1527","1527","0000","오송역동아라이크텐","월세","84.9919","202507","19","3,000","100","18","2020","오송생명14로 215","202509~202709","신규","-","","","아파트"
"2319","충청북도 청주시 흥덕구 가경동","2220","2220","0000","청주가경IPARK1차","전세","84.6900","202507","19","44,000","0","15","2019","서현로 66","202509~202709","신규","-","","","아파트"
"2320","충청북도 청주시 흥덕구 오송읍 봉산리","798","0798","0000","오송역파라곤센트럴시티","월세","59.9822","202507","19","5,000","65","2","2023","오송생명7로 151","202508~202708","신규","-","","","아파트"
"2321","충청북도 청주시 흥덕구 옥산면 가락리","981","0981","0000","청주리버파크자이","월세","66.9520","202507","19","5,000","65","11","2019","오송가락로 1056","202509~202709","신규","-","","","아파트"
"2322","충청북도 청주시 흥덕구 강서동","470","0470","0000","나보나시티","월세","27.2500","202507","19","700","70","4","2021","가로수로1164번길 41-28","202507~202607","신규","-","","","아파트"
"2323","충청북도 청주시 흥덕구 강서동","459","0459","0000","신해블루지움","월세","18.2800","202507","19","300","43","22","2017","2순환로 1222","202507~202607","신규","-","","","아파트"
"2324","충청북도 청주시 흥덕구 봉명동","2934","2934","0000","청주SKVIEW자이","전세","59.9735","202507","19","32,000","0","17","2024","월명로 76","202509~202709","신규","-","","","아파트"
"2325","충청북도 청주시 흥덕구 봉명동","795","0795","0000","IJFOCUS","월세","23.0356","202507","19","300","37","14","2017","1순환로 571","202507~202707","신규","-","","","아파트"
"2326","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","월세","60.0000","202507","19","2,000","85","4","1999","증안로 77","202508~202708","신규","-","","","아파트"
"2327","충청북도 청주시 흥덕구 비하동","824","0824","0000","서청주파크자이","전세","84.9637","202507","19","36,000","0","20","2019","2순환로 1106","202509~202709","신규","-","","","아파트"
"2328","충청북도 청주시 흥덕구 강내면 월곡리","432","0432","0000","강내두진하트리움","전세","65.7200","202507","19","18,000","0","13","2018","월곡길 23-13","202510~202710","신규","-","","","아파트"
"2329","충청북도 청주시 흥덕구 가경동","1189","1189","0000","형석1","월세","72.6100","202507","19","2,000","85","6","1992","가경로 158","202507~202707","신규","-","","","아파트"
"2330","충청북도 청주시 흥덕구 복대동","3029","3029","0000","현대2","월세","59.8800","202507","19","2,000","80","7","2000","증안로 77","202508~202708","갱신","-","2,000","75","아파트"
"2331","충청북도 청주시 흥덕구 강서동","458","0458","0000","청주강서동광모닝스카이","전세","14.9800","202507","19","4,500","0","22","2016","가로수로1164번길 41-33","202508~202708","신규","-","","","아파트"
"2332","충청북도 청주시 흥덕구 강서동","473","0473","0000","경성하늘샵","월세","17.4800","202507","19","300","32","11","2013","가로수로1164번길 41-48","202507~202607","신규","-","","","아파트"
"2333","충청북도 청주시 흥덕구 복대동","3382","3382","0000","복대두진하트리움","월세","84.9251","202507","19","32,000","18","19","2015","죽천로 27","202509~202709","신규","-","","","아파트"
"2334","충청북도 청주시 흥덕구 가경동","1514","1514","0000","삼일원앙","전세","59.8500","202507","19","13,500","0","10","1997","가경로 100-20","202510~202710","신규","-","","","아파트"
"2335","충청북도 청주시 흥덕구 오송읍 연제리","736","0736","0000","오송호반베르디움","전세","84.9636","202507","19","28,000","0","2","2010","오송생명3로 111","202507~202707","갱신","-","30,000","0","아파트"
"2336","충청북도 청주시 흥덕구 오송읍 연제리","726","0726","0000","모아미래도","전세","84.8683","202507","19","25,000","0","19","2010","오송생명3로 87","202508~202708","신규","-","","","아파트"
"2337","충청북도 청주시 흥덕구 오송읍 봉산리","1530","1530","0000","오송역서한이다음노블리스","월세","182.0718","202507","19","1,500","50","8","2025","오송생명14로 217","202507~202607","신규","-","","","아파트"
"2338","충청북도 청주시 흥덕구 비하동","260-45","0260","0045","미림","월세","49.6800","202507","18","6,800","10","5","1990","청향로 10","202508~202708","신규","-","","","아파트"
"2339","충청북도 청주시 흥덕구 복대동","3404","3404","0000","청주지웰시티푸르지오","전세","70.9350","202507","18","42,000","0","11","2019","대농로 45","202508~202708","신규","-","","","아파트"
