□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,,,,,,,,,,,,,,,,,,,
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,
계약일자 : 2025-01-01 ~ 2025-11-06,,,,,,,,,,,,,,,,,,,
실거래구분 : 아파트(매매),,,,,,,,,,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,,,,,,,,,
시도 : 충청북도,,,,,,,,,,,,,,,,,,,
시군구 : 청주시 청원구,,,,,,,,,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
356,충청북도 청주시 청원구 오창읍 각리,645-1,645,1,코아루,84.9696,202509,6,"28,800",303,13,개인,개인,2006,오창중앙로 27,-,중개거래,충북 청주시 청원구,25.10.31
357,충청북도 청주시 청원구 율량동,861,861,0,두진백로그린타운,129.04,202509,6,"29,800",-,14,개인,개인,1996,충청대로139번길 18,-,중개거래,충북 청주시 청원구,-
358,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신더휴센트럴파크,84.9801,202509,6,"43,500",-,26,개인,개인,2018,오창공원로 96,-,중개거래,충북 청주시 청원구,-
359,충청북도 청주시 청원구 오창읍 각리,639-4,639,4,오창반도유보라퍼스티지,59.9721,202509,6,"34,400",-,15,개인,개인,2024,과학산업3로 216,-,중개거래,충북 청주시 청원구,-
360,충청북도 청주시 청원구 내수읍 내수리,May-39,39,5,내수현석원앙아파트,64.7873,202509,6,"8,500",1동,4,개인,개인,2017,내수학평길 19,-,중개거래,충북 청주시 청원구,25.10.28
361,충청북도 청주시 청원구 오창읍 각리,645-1,645,1,코아루,84.9696,202509,6,"28,400",-,16,개인,개인,2006,오창중앙로 27,-,중개거래,충북 청주시 청원구,-
362,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,70.9515,202509,5,"31,000",108동,26,개인,개인,2018,중부로 760,-,직거래,-,25.09.08
363,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신더휴센트럴파크,84.9922,202509,5,"49,000",-,40,개인,개인,2018,오창공원로 96,-,중개거래,충북 청주시 청원구,-
364,충청북도 청주시 청원구 오창읍 각리,646-1,646,1,우림필유2차,59.9101,202509,5,"20,200",-,16,개인,개인,2006,오창중앙로 65,-,중개거래,충북 청주시 청원구,-
365,충청북도 청주시 청원구 오창읍 복현리,Feb-98,98,2,수정,59.85,202509,5,"7,000",103,4,개인,개인,1991,복현3길 27,-,직거래,-,25.09.08
366,충청북도 청주시 청원구 율량동,863,863,0,럭키,76.485,202509,5,"16,000",5,12,개인,개인,1991,충청대로 149,-,중개거래,충북 청주시 청원구,25.10.31
367,충청북도 청주시 청원구 주성동,335,335,0,대원칸타빌1차아파트,84.43,202509,5,"42,300",-,23,개인,개인,2013,율량로 103,-,중개거래,충북 청주시 청원구,-
368,충청북도 청주시 청원구 사천동,683,683,0,남광하우스토리A단지,124.6255,202509,5,"39,000",101,12,개인,개인,2011,율봉로 7,-,중개거래,충북 청주시 청원구,25.09.22
369,충청북도 청주시 청원구 사천동,228,228,0,동아2,84.96,202509,5,"19,800",-,12,개인,개인,1996,새터로176번길 62,-,중개거래,충북 청주시 청원구,-
370,충청북도 청주시 청원구 사천동,229-1,229,1,신동아,72.78,202509,5,"16,900",-,10,개인,개인,1993,율봉로 77,-,중개거래,충북 청주시 청원구,-
371,충청북도 청주시 청원구 내덕동,697-1,697,1,삼일,84.98,202509,4,"12,800",나,3,개인,개인,1989,1순환로341번길 50,-,중개거래,충북 청주시 청원구,25.10.27
372,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,70.9779,202509,4,"36,800",-,6,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,-
373,충청북도 청주시 청원구 내수읍 은곡리,246-3,246,3,은곡무지개아파트,33.57,202509,4,"2,700",105동,1,개인,개인,2000,은곡4길 6,-,중개거래,충북 청주시 청원구,25.09.10
374,충청북도 청주시 청원구 내덕동,115-5,115,5,경희주택,22.68,202509,3,"1,700",가,1,개인,개인,1991,충청대로42번길 35,-,중개거래,충북 청주시 청원구,25.09.26
375,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,59.9502,202509,3,"31,800",101동,26,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,25.10.24
376,충청북도 청주시 청원구 오창읍 각리,645-1,645,1,코아루,59.9875,202509,3,"23,500",-,12,개인,개인,2006,오창중앙로 27,-,중개거래,충북 청주시 청원구,-
377,충청북도 청주시 청원구 오창읍 각리,646-1,646,1,우림필유2차,59.9101,202509,3,"21,500",-,11,개인,개인,2006,오창중앙로 65,-,중개거래,충북 청주시 청원구,-
378,충청북도 청주시 청원구 오창읍 각리,637-1,637,1,한라비발디,84.573,202509,3,"24,500",807,6,개인,개인,2006,오창중앙로 94,-,중개거래,충북 청주시 청원구,25.09.25
379,충청북도 청주시 청원구 오창읍 창리,160,160,0,대원칸타빌아파트,75.3375,202509,2,"29,500",-,14,개인,개인,2017,2산단4로 55,-,중개거래,충북 청주시 청원구,-
380,충청북도 청주시 청원구 율량동,1206,1206,0,현대(1206),84.39,202509,2,"22,400",14,15,개인,개인,1992,주성로132번길 54,-,중개거래,충북 청주시 청원구,25.09.19
381,충청북도 청주시 청원구 내덕동,857,857,0,청주힐즈파크푸르지오,84.983,202509,2,"44,000",-,14,개인,개인,2020,1순환로 123,-,중개거래,충북 청주시 청원구,-
382,충청북도 청주시 청원구 내수읍 내수리,200-3,200,3,삼일,59.684,202509,2,"6,500",109동,3,개인,개인,1996,내수로 639,-,중개거래,충북 청주시 청원구,25.09.11
383,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,59.9502,202509,2,"30,300",-,16,개인,개인,2018,중부로 760,-,중개거래,"충북 청주시 청원구, 충북 청주시 흥덕구",-
384,충청북도 청주시 청원구 내수읍 내수리,200-3,200,3,삼일,59.684,202509,2,"8,050",101동,10,개인,개인,1996,내수로 639,-,중개거래,충북 청주시 청원구,25.09.12
385,충청북도 청주시 청원구 율량동,1302,1302,0,대창3,34.79,202509,2,"5,000",201,1,개인,개인,1995,사뜸로52번길 15,-,중개거래,충북 청주시 흥덕구,25.10.10
386,충청북도 청주시 청원구 사천동,437,437,0,사천동아아파트,84.78,202509,2,"17,000",-,8,개인,개인,1994,율봉로 31,-,중개거래,"충북 청주시 상당구, 충북 청주시 청원구",-
387,충청북도 청주시 청원구 오창읍 각리,637-6,637,6,중앙하이츠빌,84.6881,202509,2,"29,000",-,15,개인,개인,2006,오창중앙로 32,-,중개거래,충북 청주시 청원구,-
388,충청북도 청주시 청원구 오창읍 창리,161,161,0,오창모아미래도와이드파크,59.9853,202509,2,"24,200",303동,9,개인,개인,2016,2산단4로 45,-,중개거래,충북 청주시 청원구,25.10.29
389,충청북도 청주시 청원구 율량동,1302,1302,0,대창3,34.79,202509,1,"5,900",-,3,개인,개인,1995,사뜸로52번길 15,-,중개거래,충북 청주시 청원구,-
390,충청북도 청주시 청원구 율량동,1302,1302,0,대창3,34.79,202509,1,"6,000",201,7,개인,개인,1995,사뜸로52번길 15,-,중개거래,충북 청주시 청원구,25.09.19
391,충청북도 청주시 청원구 오창읍 복현리,Feb-98,98,2,수정,59.85,202509,1,"5,000",104,6,개인,개인,1991,복현3길 27,-,직거래,-,25.09.05
392,충청북도 청주시 청원구 주성동,336,336,0,율량5단지선광로즈웰2차,84.9768,202509,1,"37,500",505,1,개인,개인,2014,율량로 119,-,중개거래,충북 청주시 청원구,25.10.13
393,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신더휴센트럴파크,84.9801,202509,1,"43,000",-,24,개인,개인,2018,오창공원로 96,-,중개거래,충북 청주시 청원구,-
394,충청북도 청주시 청원구 사천동,697,697,0,청주사천푸르지오,59.9798,202508,31,"34,000",102동,21,개인,개인,2018,사뜸로 106,-,중개거래,충북 청주시 청원구,25.10.29
395,충청북도 청주시 청원구 내덕동,857,857,0,청주힐즈파크푸르지오,75.98,202508,31,"41,200",-,12,개인,개인,2020,1순환로 123,-,중개거래,충북 청주시 청원구,-
396,충청북도 청주시 청원구 사천동,228,228,0,동아2,84.96,202508,31,"17,000",203동,2,개인,개인,1996,새터로176번길 62,-,중개거래,충북 청주시 청원구,25.10.20
397,충청북도 청주시 청원구 내수읍 은곡리,246-3,246,3,은곡무지개아파트,39.78,202508,30,"3,800",101동,2,개인,개인,2000,은곡4길 6,-,중개거래,충북 청주시 청원구,25.09.03
398,충청북도 청주시 청원구 오창읍 각리,646-1,646,1,우림필유2차,84.9673,202508,30,"27,500",-,5,개인,개인,2006,오창중앙로 65,-,중개거래,충북 청주시 청원구,-
399,충청북도 청주시 청원구 오창읍 각리,638-1,638,1,우림필유1차,59.86,202508,30,"20,100",-,7,개인,개인,2006,오창중앙로 13,-,중개거래,충북 청주시 청원구,-
400,충청북도 청주시 청원구 사천동,449-3,449,3,덕성그린아파트,33.33,202508,29,"5,200",-,12,개인,개인,1997,새터로 187,-,중개거래,충북 청주시 청원구,-
401,충청북도 청주시 청원구 내수읍 은곡리,301,301,0,덕일한마음,38.61,202508,28,"2,850",105동,11,개인,법인,1997,은곡묵방길 28,-,중개거래,충북 청주시 청원구,25.09.02
402,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,59.9502,202508,28,"27,900",-,12,개인,개인,2018,중부로 760,20250830,중개거래,충북 청주시 청원구,-
403,충청북도 청주시 청원구 오창읍 창리,161,161,0,오창모아미래도와이드파크,59.9846,202508,28,"24,400",-,17,개인,개인,2016,2산단4로 45,-,중개거래,충북 청주시 청원구,-
404,충청북도 청주시 청원구 내수읍 내수리,200-3,200,3,삼일,59.684,202508,28,"8,000",101동,1,개인,개인,1996,내수로 639,-,중개거래,충북 청주시 청원구,25.09.17
405,충청북도 청주시 청원구 내수읍 은곡리,301,301,0,덕일한마음,45.27,202508,28,"4,700",101동,2,개인,개인,1997,은곡묵방길 28,-,중개거래,충북 청주시 청원구,25.09.03
406,충청북도 청주시 청원구 주성동,335,335,0,대원칸타빌1차아파트,84.43,202508,27,"41,800",406,17,개인,개인,2013,율량로 103,-,중개거래,"충북 청주시 상당구, 충북 청주시 청원구",25.10.30
407,충청북도 청주시 청원구 오창읍 각리,645-1,645,1,코아루,59.9875,202508,27,"22,300",306,7,개인,개인,2006,오창중앙로 27,-,중개거래,충북 청주시 청원구,25.09.22
408,충청북도 청주시 청원구 내수읍 내수리,37,37,0,수정로얄,59.42,202508,27,"6,650",-,8,개인,개인,1995,내수본길 16,-,중개거래,충북 청주시 청원구,-
409,충청북도 청주시 청원구 사천동,229-2,229,2,대창1차,59.472,202508,27,"12,500",101,4,개인,개인,1998,사뜸로61번길 106,-,중개거래,충북 청주시 청원구,25.09.17
410,충청북도 청주시 청원구 주성동,335,335,0,대원칸타빌1차아파트,84.798,202508,26,"43,500",409,13,개인,개인,2013,율량로 103,-,중개거래,"충북 청주시 상당구, 충북 청주시 청원구",25.10.13
411,충청북도 청주시 청원구 내덕동,115-5,115,5,경희주택,22.68,202508,26,"1,670",가,3,개인,개인,1991,충청대로42번길 35,-,중개거래,충북 청주시 서원구,25.08.27
412,충청북도 청주시 청원구 내수읍 내수리,200-3,200,3,삼일,59.684,202508,26,"7,900",101동,1,개인,개인,1996,내수로 639,-,중개거래,충북 청주시 청원구,25.08.28
413,충청북도 청주시 청원구 사천동,697,697,0,청주사천푸르지오,74.3949,202508,26,"40,700",-,6,개인,개인,2018,사뜸로 106,-,중개거래,충북 청주시 청원구,-
414,충청북도 청주시 청원구 율량동,1236,1236,0,서우,66.45,202508,26,"8,700",-,3,개인,개인,1988,공항로 133,-,직거래,-,-
415,충청북도 청주시 청원구 오창읍 각리,637-1,637,1,한라비발디,84.573,202508,26,"26,500",-,4,개인,개인,2006,오창중앙로 94,-,중개거래,충북 청주시 청원구,-
416,충청북도 청주시 청원구 오창읍 각리,645-1,645,1,코아루,84.9696,202508,26,"29,500",-,12,개인,개인,2006,오창중앙로 27,-,중개거래,충북 청주시 청원구,-
417,충청북도 청주시 청원구 오창읍 각리,637-6,637,6,중앙하이츠빌,84.6881,202508,26,"29,400",214,16,개인,개인,2006,오창중앙로 32,-,중개거래,충북 청주시 청원구,25.10.24
418,충청북도 청주시 청원구 율량동,2246,2246,0,대원칸타빌4차아파트,84.887,202508,25,"36,000",-,3,개인,개인,2015,율중로 10,-,중개거래,충북 청주시 청원구,-
419,충청북도 청주시 청원구 사천동,449-3,449,3,덕성그린아파트,33.33,202508,25,"5,000",-,12,개인,개인,1997,새터로 187,-,직거래,-,25.08.26
420,충청북도 청주시 청원구 율량동,744,744,0,부강,29.08,202508,25,"3,650",101,7,개인,개인,1993,공항로150번길 59,-,중개거래,충북 청주시 청원구,25.08.25
421,충청북도 청주시 청원구 오창읍 각리,637-1,637,1,한라비발디,59.958,202508,25,"19,000",816,2,법인,법인,2006,오창중앙로 94,-,직거래,-,25.09.01
422,충청북도 청주시 청원구 우암동,237-13,237,13,일진캠퍼스타워,16.21,202508,25,"6,300",-,7,개인,개인,2015,상당로 249,-,중개거래,충북 청주시 청원구,25.08.28
423,충청북도 청주시 청원구 오창읍 창리,161,161,0,오창모아미래도와이드파크,59.9853,202508,25,"24,250",-,5,개인,개인,2016,2산단4로 45,-,중개거래,충북 청주시 청원구,-
424,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,84.9604,202508,25,"39,000",-,6,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,-
425,충청북도 청주시 청원구 우암동,237-13,237,13,일진캠퍼스타워,16.21,202508,25,"6,000",-,5,개인,개인,2015,상당로 249,-,중개거래,충북 청주시 청원구,25.09.01
426,충청북도 청주시 청원구 율량동,744,744,0,부강,29.08,202508,25,"3,100",101,1,개인,개인,1993,공항로150번길 59,-,중개거래,충북 청주시 청원구,25.08.25
427,충청북도 청주시 청원구 율량동,2456,2456,0,제일풍경채,84.4281,202508,24,"31,500",-,4,개인,개인,2016,율중로7번길 100,-,중개거래,충북 청주시 청원구,-
428,충청북도 청주시 청원구 오창읍 각리,637-1,637,1,한라비발디,129.851,202508,24,"37,000",-,10,개인,개인,2006,오창중앙로 94,-,중개거래,충북 청주시 청원구,-
429,충청북도 청주시 청원구 오창읍 각리,637-1,637,1,한라비발디,59.958,202508,24,"20,750",825,14,개인,개인,2006,오창중앙로 94,-,중개거래,"충북 청주시 청원구, 충북 청주시 흥덕구",25.10.13
430,충청북도 청주시 청원구 주성동,335,335,0,대원칸타빌1차아파트,84.798,202508,24,"45,500",-,18,개인,개인,2013,율량로 103,-,중개거래,"충북 청주시 서원구, 충북 청주시 청원구",-
431,충청북도 청주시 청원구 주중동,1023,1023,0,대원칸타빌2차,84.798,202508,24,"45,500",308,2,개인,개인,2014,율량로 77,-,중개거래,충북 청주시 청원구,25.10.14
432,충청북도 청주시 청원구 사천동,228,228,0,동아2,59.98,202508,24,"16,500",205동,6,개인,개인,1996,새터로176번길 62,-,중개거래,충북 청주시 청원구,25.10.20
433,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,70.9779,202508,24,"33,000",-,3,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,-
434,충청북도 청주시 청원구 오창읍 창리,161,161,0,오창모아미래도와이드파크,59.9846,202508,23,"23,700",-,14,개인,개인,2016,2산단4로 45,-,중개거래,충북 청주시 청원구,-
435,충청북도 청주시 청원구 오창읍 각리,639-4,639,4,오창반도유보라퍼스티지,59.9721,202508,23,"34,700",-,17,개인,개인,2024,과학산업3로 216,-,중개거래,충북 청주시 청원구,-
436,충청북도 청주시 청원구 오창읍 각리,646-6,646,6,이안오창,59.4414,202508,23,"16,000",-,2,개인,개인,2006,오창중앙로 83,-,중개거래,충북 청주시 청원구,-
437,충청북도 청주시 청원구 오창읍 창리,161,161,0,오창모아미래도와이드파크,59.9853,202508,23,"23,000",304동,4,개인,개인,2016,2산단4로 45,-,중개거래,충북 청주시 청원구,25.09.15
438,충청북도 청주시 청원구 오창읍 각리,638-1,638,1,우림필유1차,59.86,202508,23,"20,500",-,5,개인,개인,2006,오창중앙로 13,-,중개거래,충북 청주시 청원구,-
439,충청북도 청주시 청원구 오창읍 창리,161,161,0,오창모아미래도와이드파크,59.9853,202508,23,"24,500",-,17,개인,개인,2016,2산단4로 45,-,중개거래,충북 청주시 청원구,-
440,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신더휴센트럴파크,84.9823,202508,22,"43,500",-,7,개인,개인,2018,오창공원로 96,-,중개거래,충북 청주시 청원구,-
441,충청북도 청주시 청원구 오창읍 각리,646-6,646,6,이안오창,84.8307,202508,22,"25,000",702,10,개인,개인,2006,오창중앙로 83,-,중개거래,충북 청주시 청원구,25.10.13
442,충청북도 청주시 청원구 오창읍 주성리,556,556,0,오창대성베르힐,84.852,202508,22,"34,000",107동,10,개인,개인,2015,2산단로 160,-,중개거래,전북 전주시 완산구,25.10.13
443,충청북도 청주시 청원구 오창읍 창리,161,161,0,오창모아미래도와이드파크,59.9853,202508,22,"23,700",302동,2,개인,개인,2016,2산단4로 45,-,직거래,-,25.08.22
444,충청북도 청주시 청원구 주성동,337,337,0,대원칸타빌3차아파트,105.736,202508,22,"62,000",-,23,개인,개인,2015,율량로 135,-,중개거래,충북 청주시 청원구,-
445,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,70.9779,202508,22,"37,000",-,38,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,-
446,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,59.9502,202508,22,"29,600",114동,16,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,25.10.02
447,충청북도 청주시 청원구 내덕동,115-5,115,5,경희주택,22.68,202508,22,"2,050",나,3,개인,개인,1991,충청대로42번길 35,-,중개거래,충북 청주시 서원구,25.08.27
448,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신더휴센트럴파크,84.9823,202508,22,"43,500",-,7,개인,개인,2018,오창공원로 96,20250915,중개거래,충북 청주시 청원구,-
449,충청북도 청주시 청원구 오창읍 괴정리,507-1,507,1,덕성그린,59.995,202508,21,"9,300",101,12,개인,개인,1998,괴정길 18-9,-,중개거래,충북 청주시 청원구,25.09.30
450,충청북도 청주시 청원구 율량동,1144,1144,0,한울아파트301동,30.33,202508,21,"5,500",301,4,개인,개인,1998,주성로96번길 12,-,중개거래,충북 청주시 청원구,25.09.19
451,충청북도 청주시 청원구 내덕동,853,853,0,율량서희스타힐스,84.915,202508,21,"37,350",-,25,개인,개인,2016,충청대로84번길 30,-,중개거래,충북 청주시 청원구,-
452,충청북도 청주시 청원구 내수읍 내수리,200-3,200,3,삼일,59.684,202508,21,"7,400",107동,9,개인,개인,1996,내수로 639,-,중개거래,충북 청주시 청원구,25.09.04
453,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,84.9604,202508,20,"42,300",107동,36,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,25.10.31
454,충청북도 청주시 청원구 내수읍 은곡리,246-3,246,3,은곡무지개아파트,33.57,202508,20,"3,000",105동,2,개인,개인,2000,은곡4길 6,-,중개거래,충북 청주시 흥덕구,25.08.25
455,충청북도 청주시 청원구 내수읍 도원리,23,23,0,우창진주3차아파트,59.9,202508,20,"6,000",302,5,법인,개인,1998,도원세교로 85,-,중개거래,충북 청주시 청원구,25.10.15
456,충청북도 청주시 청원구 내수읍 마산리,05월 05일,5,5,진흥2차아파트,59.97,202508,20,"4,900",202,4,개인,개인,1992,마산3길 3,-,중개거래,충북 청주시 청원구,25.10.15
457,충청북도 청주시 청원구 내덕동,722,722,0,시영아파트,52.44,202508,20,"6,800",1동,3,개인,개인,1982,1순환로330번길 17,-,중개거래,충북 청주시 청원구,25.09.30
458,충청북도 청주시 청원구 내덕동,853,853,0,율량서희스타힐스,84.915,202508,20,"38,800",-,3,개인,개인,2016,충청대로84번길 30,-,중개거래,충북 청주시 청원구,-
459,충청북도 청주시 청원구 오창읍 각리,636-2,636,2,한신더휴센트럴파크,84.9893,202508,20,"49,800",-,42,개인,개인,2018,오창공원로 96,-,중개거래,충북 청주시 청원구,-
460,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,59.9502,202508,20,"29,800",101동,29,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,25.08.20
461,충청북도 청주시 청원구 율량동,861,861,0,두진백로그린타운,59.4,202508,20,"13,000",101,5,개인,개인,1996,율봉로201번길 34,-,중개거래,충북 청주시 청원구,25.10.20
462,충청북도 청주시 청원구 율량동,1144,1144,0,한울아파트301동,30.33,202508,20,"4,900",301,9,개인,개인,1998,주성로96번길 12,-,중개거래,"충북 청주시 청원구, 충북 청주시 흥덕구",25.08.25
463,충청북도 청주시 청원구 율량동,861,861,0,두진백로그린타운,32.76,202508,20,"6,000",101,5,개인,개인,1996,율봉로201번길 34,-,중개거래,충북 청주시 청원구,25.08.21
464,충청북도 청주시 청원구 사천동,697,697,0,청주사천푸르지오,84.9748,202508,19,"46,000",103동,8,개인,개인,2018,사뜸로 106,-,중개거래,충북 청주시 청원구,25.10.21
465,충청북도 청주시 청원구 율량동,1204,1204,0,성원,84.945,202508,19,"20,500",102동,14,법인,개인,1995,주성로132번길 10,-,중개거래,충북 청주시 청원구,25.10.28
466,충청북도 청주시 청원구 오창읍 각리,646-1,646,1,우림필유2차,84.9812,202508,19,"26,500",607,5,개인,개인,2006,오창중앙로 65,-,중개거래,충북 청주시 청원구,25.09.03
467,충청북도 청주시 청원구 율량동,1302,1302,0,대창3,34.79,202508,19,"5,300",201,14,개인,개인,1995,사뜸로52번길 15,-,중개거래,충북 청주시 청원구,25.09.22
468,충청북도 청주시 청원구 내수읍 은곡리,301,301,0,덕일한마음,38.61,202508,19,"2,900",104동,9,개인,개인,1997,은곡묵방길 28,-,중개거래,충북 청주시 청원구,25.08.26
469,충청북도 청주시 청원구 율량동,2605,2605,0,율량금호어울림센트로,84.984,202508,19,"39,200",101동,22,개인,개인,2022,율천북로 91,-,직거래,-,25.08.28
470,충청북도 청주시 청원구 내덕동,519,519,0,대진,60.6,202508,18,"8,000",나,1,개인,개인,1985,1순환로211번길 10,-,중개거래,충북 청주시 청원구,25.10.17
471,충청북도 청주시 청원구 내수읍 은곡리,246-3,246,3,은곡무지개아파트,39.78,202508,18,"4,700",104동,8,개인,개인,2000,은곡4길 6,-,중개거래,충북 청주시 청원구,25.10.13
472,충청북도 청주시 청원구 율량동,1362,1362,0,율량동대창5차아파트,41.7956,202508,18,"9,300",301,8,개인,개인,2000,율봉로116번길 19,-,중개거래,충북 청주시 청원구,25.09.04
473,충청북도 청주시 청원구 율량동,744,744,0,부강,26.74,202508,18,"3,400",101,10,개인,개인,1993,공항로150번길 59,-,중개거래,충북 청주시 청원구,25.08.18
474,충청북도 청주시 청원구 율량동,1302,1302,0,대창3,34.79,202508,18,"6,370",201,13,개인,개인,1995,사뜸로52번길 15,-,중개거래,충북 청주시 청원구,25.08.25
475,충청북도 청주시 청원구 율량동,2080,2080,0,율량7단지선광로즈웰1차,103.7399,202508,18,"47,500",702,8,개인,개인,2014,율량로 157,-,중개거래,충북 청주시 청원구,25.10.16
476,충청북도 청주시 청원구 오창읍 각리,646-6,646,6,이안오창,84.8307,202508,18,"23,500",703,12,개인,개인,2006,오창중앙로 83,-,중개거래,충북 청주시 청원구,25.10.01
477,충청북도 청주시 청원구 오창읍 각리,637-1,637,1,한라비발디,84.573,202508,17,"29,000",-,6,개인,개인,2006,오창중앙로 94,20250903,중개거래,충북 청주시 청원구,-
478,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,84.9755,202508,17,"40,000",115동,22,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,25.11.03
479,충청북도 청주시 청원구 오창읍 각리,637-1,637,1,한라비발디,84.573,202508,17,"29,000",-,6,개인,개인,2006,오창중앙로 94,-,중개거래,충북 청주시 청원구,-
480,충청북도 청주시 청원구 내덕동,853,853,0,율량서희스타힐스,77.5437,202508,17,"35,000",-,15,개인,개인,2016,충청대로84번길 30,-,중개거래,"충북 청주시 청원구, 충북 청주시 흥덕구",-
481,충청북도 청주시 청원구 율량동,715,715,0,대창2,49.95,202508,17,"12,800",-,8,개인,개인,1994,율봉로159번길 74-19,-,중개거래,충북 청주시 청원구,25.10.13
482,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,84.9316,202508,16,"40,300",117동,20,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,25.10.15
483,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,70.9515,202508,16,"32,000",108동,3,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,25.10.30
484,충청북도 청주시 청원구 오창읍 각리,637-1,637,1,한라비발디,108.453,202508,16,"35,700",-,7,개인,개인,2006,오창중앙로 94,-,중개거래,충북 청주시 청원구,-
485,충청북도 청주시 청원구 오창읍 각리,637-6,637,6,중앙하이츠빌,84.6881,202508,16,"29,500",213,3,개인,개인,2006,오창중앙로 32,-,중개거래,충북 청주시 청원구,25.10.02
486,충청북도 청주시 청원구 오창읍 각리,637-9,637,9,대원칸타빌,84.9867,202508,16,"27,500",501,14,개인,개인,2006,오창중앙로 64,-,중개거래,충북 청주시 청원구,25.09.30
487,충청북도 청주시 청원구 주성동,335,335,0,대원칸타빌1차아파트,84.798,202508,16,"43,250",403,5,개인,개인,2013,율량로 103,-,중개거래,충북 청주시 청원구,25.10.20
488,충청북도 청주시 청원구 오창읍 각리,638-1,638,1,우림필유1차,59.93,202508,16,"20,000",107,15,개인,개인,2006,오창중앙로 13,-,직거래,-,25.09.26
489,충청북도 청주시 청원구 오창읍 양청리,810-2,810,2,오창롯데캐슬더하이스트,59.9502,202508,16,"30,750",114동,35,개인,개인,2018,중부로 760,-,중개거래,충북 청주시 청원구,25.09.30
490,충청북도 청주시 청원구 내수읍 마산리,123,123,0,내수진흥아파트,59.85,202508,15,"5,000",-,4,개인,개인,1990,마산길 72,-,중개거래,충북 청주시 청원구,-
491,충청북도 청주시 청원구 오창읍 각리,637-9,637,9,대원칸타빌,59.9851,202508,15,"22,000",504,5,법인,개인,2006,오창중앙로 64,-,중개거래,"충북 청주시 상당구, 충북 청주시 청원구",25.09.30
