□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,,,,,,,,,,,,,,,,,,,
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,
계약일자 : 2025-01-01 ~ 2025-11-06,,,,,,,,,,,,,,,,,,,
실거래구분 : 연립다세대(매매),,,,,,,,,,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,,,,,,,,,
시도 : 충청북도,,,,,,,,,,,,,,,,,,,
시군구 : 청주시 상당구,,,,,,,,,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,건물명,전용면적(㎡),대지권면적(㎡),계약년월,계약일,거래금액(만원),층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
90,충청북도 청주시 상당구 금천동,155-9,155,9,흥일다동,49.29,62.17,202502,3,"3,800",2,개인,개인,1990,단재로95번길 103-2,-,중개거래,충북 청주시 상당구,25.02.14
91,충청북도 청주시 상당구 영운동,134-1,134,1,청남연립주택,53.9,75.5,202501,24,"5,400",1,개인,개인,1986,단재로77번길 20,-,직거래,-,25.01.24
92,충청북도 청주시 상당구 금천동,10-56,56,10,삼진5동,37.29,23.87,202501,23,"3,500",3,개인,개인,1990,중고개로273번길 47-1,-,중개거래,충북 청주시 서원구,25.02.18
93,충청북도 청주시 상당구 영운동,8-54,54,8,동남빌라(54-8),41.93,31,202501,16,"3,500",2,개인,개인,1990,쇠내로 150-9,-,중개거래,충북 청주시 상당구,25.02.03
94,충청북도 청주시 상당구 용담동,5-83,83,5,청우파스텔시티ABC,70.125,60.4853,202501,16,"17,000",3,개인,개인,2015,산성로 155,-,직거래,-,25.01.20
95,충청북도 청주시 상당구 수동,121-7,121,7,유연빌라,44.28,33.56,202501,13,"5,000",3,개인,개인,1991,대성로206번길 26-9,-,직거래,-,25.01.13
96,충청북도 청주시 상당구 용담동,151-4,151,4,건영빌라(151-4),44.22,32.1,202501,5,"4,000",1,개인,개인,1992,당산로89번길 22,-,중개거래,충북 청주시 서원구,25.02.26
97,충청북도 청주시 상당구 대성동,1-88,88,1,대성,52.93,102.6,202412,31,"5,150",1,개인,개인,1986,대성로122번길 56,-,직거래,-,25.01.08
98,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,000",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
99,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"13,688",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
100,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"13,700",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
101,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"13,700",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
102,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"13,700",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
103,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"14,250",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
104,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"14,250",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
105,충청북도 청주시 상당구 영운동,134-1,134,1,청남연립주택,53.9,75.5,202412,20,"4,000",2,개인,개인,1986,단재로77번길 20,-,중개거래,충북 청주시 상당구,25.01.23
106,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"14,250",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
107,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"14,250",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
108,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"14,250",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
109,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"14,250",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
110,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"14,250",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
111,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"13,850",4,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
112,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"13,850",4,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
113,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"13,850",4,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
114,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"13,850",4,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
115,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"14,838",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
116,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"14,850",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
117,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"14,850",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
118,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"14,850",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
119,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,450",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
120,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,450",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
121,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,450",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
122,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,450",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
123,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,250",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
124,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,250",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
125,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,450",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
126,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,450",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
127,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,200",4,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
128,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,200",4,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
129,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,050",5,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
130,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,050",5,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
131,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"14,688",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
132,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"14,700",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
133,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,350",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
134,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,350",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
135,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,000",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
136,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,150",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
137,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,150",3,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
138,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,450",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
139,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"15,450",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
140,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"14,850",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
141,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.06,164.6428,202412,20,"14,838",1,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
142,충청북도 청주시 상당구 남일면 효촌리,01월 31일,31,1,한국화약(주),84.93,106.5625,202412,20,"14,250",2,법인,법인,1991,효촌송정1길 13,-,직거래,-,25.01.02
143,충청북도 청주시 상당구 탑동,05월 31일,5,31,삼일E동,52.56,53,202412,15,"3,500",2,개인,개인,1980,중고개로 371,-,중개거래,충북 청주시 상당구,25.01.20
144,충청북도 청주시 상당구 용담동,151-4,151,4,건영빌라(151-4),44.22,32.1,202412,13,"3,700",2,개인,개인,1992,당산로89번길 22,-,중개거래,충북 청주시 서원구,24.12.24
145,충청북도 청주시 상당구 미원면 내산리,120,120,0,"내산빌리지(A,B,C)",69.65,78.29,202412,9,"7,000",1,개인,개인,2013,내산길 18,-,직거래,-,25.01.10
146,충청북도 청주시 상당구 용담동,3-97,97,3,용담,44.3,68,202412,4,"3,000",1,개인,개인,1980,교동로139번길 43,20241204,직거래,-,-
147,충청북도 청주시 상당구 용담동,1-87,87,1,로즈웰,71.2074,119.0957,202411,14,"20,000",4,개인,개인,2012,명암로 7-36,-,중개거래,충북 청주시 상당구,24.11.14
148,충청북도 청주시 상당구 용담동,156-10,156,10,삼부빌라(156-10),57.36,43.5,202411,12,"5,800",1,개인,개인,1993,교동로 136-1,-,직거래,-,24.12.04
149,충청북도 청주시 상당구 낭성면 현암리,8-70,70,8,현암힐빌리지,71.37,132,202411,12,"8,700",2,개인,개인,2016,목련로 854,-,중개거래,충북 청주시 서원구,24.12.02
150,충청북도 청주시 상당구 영운동,210-6,210,6,은하연립주택,56.25,49.01,202411,8,"3,100",3,개인,법인,1983,영운천로 15,-,직거래,-,24.11.11
151,충청북도 청주시 상당구 용담동,8-83,83,8,청우파스텔시티D,65.08,47.1322,202411,5,"12,000",3,개인,기타,2015,산성로 153,-,직거래,-,24.11.06
152,충청북도 청주시 상당구 대성동,1-88,88,1,대성,52.93,102.6,202411,5,"5,400",3,개인,개인,1986,대성로122번길 56,-,중개거래,충북 청주시 상당구,24.11.15
153,충청북도 청주시 상당구 남일면 쌍수리,336-16,336,16,스카이빌,72.61,106.5516,202411,2,"8,600",4,개인,개인,2013,쌍수관기길 11-5,-,중개거래,충북 청주시 상당구,25.05.19
154,충청북도 청주시 상당구 용담동,1-87,87,1,로즈웰,59.2093,99.0286,202411,2,"17,400",1,개인,개인,2012,명암로 7-36,-,중개거래,충북 청주시 상당구,25.03.28
155,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,121.59,208.626,202410,31,"27,800",4,개인,개인,1998,월평로253번길 110,20250212,중개거래,충북 청주시 상당구,-
156,충청북도 청주시 상당구 금천동,12-54,54,12,정원쉐르빌(103동),68.41,46.75,202410,30,"17,000",3,개인,개인,2016,중고개로273번길 47-22,-,직거래,-,24.11.19
157,충청북도 청주시 상당구 남일면 효촌리,21-16,21,16,태형B동,53.9,44.31,202410,28,"2,700",3,개인,개인,1987,효촌송암1길 28,-,직거래,-,24.10.28
158,충청북도 청주시 상당구 금천동,56-14,56,14,어울림A동,69.92,58.625,202410,25,"12,500",4,개인,개인,2006,중고개로273번길 52,-,중개거래,충북 청주시 상당구,24.10.30
159,충청북도 청주시 상당구 탑동,92-167,92,167,탑동,57.6,57.1,202410,21,"3,200",1,개인,개인,1984,산성로77번가길 75,-,직거래,-,24.10.21
160,충청북도 청주시 상당구 금천동,126-18,126,18,도레미하우스,73.35,59.57,202410,17,"10,600",5,개인,개인,2012,수영로210번길 17,-,직거래,-,24.10.17
161,충청북도 청주시 상당구 남일면 쌍수리,450,450,0,(450-0),73.705,125.107,202410,17,"17,000",1,개인,개인,2018,쌍수관기길 20-11,-,중개거래,충북 청주시 상당구,24.10.31
162,충청북도 청주시 상당구 남일면 송암리,573,573,0,(573-0),59.94,45.97,202410,15,"8,300",2,개인,개인,2015,효촌송암1길 35,-,직거래,-,24.10.30
163,충청북도 청주시 상당구 남일면 효촌리,32,32,0,주원애뜰2차101동102동,74.34,73.48,202409,28,"11,500",2,개인,개인,2014,효촌송정1길 22-12,-,직거래,-,24.10.18
164,충청북도 청주시 상당구 남일면 효촌리,07월 15일,15,7,한진1동,54.28,49,202409,28,"4,200",4,개인,개인,1991,효촌송암길 31,-,중개거래,충북 청주시 상당구,24.11.05
165,충청북도 청주시 상당구 대성동,1-88,88,1,대성,53.62,102.6,202409,22,"5,800",1,개인,개인,1986,대성로122번길 56,-,중개거래,충북 청주시 상당구,24.10.15
166,충청북도 청주시 상당구 금천동,155-11,155,11,흥일가동,46.2,39.83,202409,20,"5,000",3,개인,개인,1990,단재로95번길 103,-,중개거래,충북 청주시 상당구,24.09.23
167,충청북도 청주시 상당구 미원면 내산리,120,120,0,"내산빌리지(A,B,C)",69.65,78.29,202409,20,"7,200",1,개인,개인,2013,내산길 18,-,직거래,-,24.11.12
168,충청북도 청주시 상당구 남일면 효촌리,01월 19일,19,1,우신빌라,64.02,41.58,202409,20,"6,900",2,개인,개인,1992,효촌송암길 20-30,-,직거래,-,24.10.04
169,충청북도 청주시 상당구 금천동,177-20,177,20,충도나동,45.84,43.56,202409,20,"4,900",2,개인,개인,1989,쇠내로73번길 9-1,-,직거래,-,24.09.23
170,충청북도 청주시 상당구 영운동,8-84,84,8,청운,59.04,51.3344,202409,15,"5,100",1,개인,개인,1984,수영로136번길 35,-,중개거래,충북 청주시 상당구,24.09.20
171,충청북도 청주시 상당구 문의면 미천리,114-61,114,61,(114-61),73.4,74.03,202409,13,"24,800",2,개인,법인,2023,문의시내2길 20-3,-,중개거래,충북 청주시 상당구,24.10.04
172,충청북도 청주시 상당구 남주동,23,23,0,청수,44.07,21.4162,202408,26,"4,200",1,개인,개인,1979,남사로112번길 38-2,-,직거래,-,24.09.03
173,충청북도 청주시 상당구 용담동,1-87,87,1,로즈웰,59.2093,99.0286,202408,24,"17,700",2,개인,개인,2012,명암로 7-36,-,중개거래,충북 청주시 상당구,24.10.21
174,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,121.59,208.626,202408,23,"23,000",4,개인,개인,1998,월평로253번길 110,-,중개거래,충북 청주시 상당구,24.08.29
175,충청북도 청주시 상당구 대성동,10월 17일,17,10,대성빌라,70.96,62.6,202408,16,"17,000",4,개인,개인,2017,용담로93번길 23,20250120,직거래,-,-
176,충청북도 청주시 상당구 대성동,10월 17일,17,10,대성빌라,70.96,62.6,202408,16,"17,000",2,개인,개인,2017,용담로93번길 23,20250120,직거래,-,-
177,충청북도 청주시 상당구 대성동,10월 17일,17,10,대성빌라,70.96,62.6,202408,16,"17,000",4,개인,개인,2017,용담로93번길 23,20250120,직거래,-,-
178,충청북도 청주시 상당구 대성동,10월 17일,17,10,대성빌라,70.96,62.6,202408,16,"17,000",2,개인,개인,2017,용담로93번길 23,20250120,직거래,-,-
179,충청북도 청주시 상당구 금천동,120-8,120,8,금남,49.14,56.4348,202408,16,"4,100",1,개인,개인,1985,영운천로91번길 72,-,중개거래,충북 청주시 서원구,24.08.22
180,충청북도 청주시 상당구 금천동,177-23,177,23,충도가동,42.63,36.49,202408,13,"5,830",1,개인,개인,1989,쇠내로73번길 9,-,중개거래,충북 청주시 상당구,24.08.27
181,충청북도 청주시 상당구 대성동,1-88,88,1,대성,53.62,102.6,202408,13,"4,100",1,개인,개인,1986,대성로122번길 56,-,직거래,-,24.09.10
182,충청북도 청주시 상당구 금천동,126-18,126,18,도레미하우스,65.78,53.42,202408,9,"10,600",2,개인,개인,2012,수영로210번길 17,-,직거래,-,24.08.09
183,충청북도 청주시 상당구 남일면 효촌리,9-43,43,9,보람주택(43-9),75.15,75.25,202408,8,"7,000",2,개인,개인,1986,효촌송정3길 14,-,중개거래,충북 청주시 상당구,24.10.02
184,충청북도 청주시 상당구 수동,9-81,81,9,수암골올레하우스,56.22,45.8101,202408,6,"7,900",2,개인,법인,2016,수동로 39,-,중개거래,충북 청주시 청원구,24.08.29
185,충청북도 청주시 상당구 금천동,47-36,47,36,루시드빌C동,59.19,38.689,202407,26,"9,900",4,개인,개인,2015,중고개로 287-19,-,직거래,-,24.07.29
186,충청북도 청주시 상당구 용담동,180-10,180,10,상아,55.44,53.93,202407,17,"6,000",3,개인,개인,1986,당산로 59-4,-,중개거래,충북 청주시상당구,24.08.05
187,충청북도 청주시 상당구 남일면 송암리,573,573,0,(573-0),59.94,45.97,202407,15,"8,000",4,개인,개인,2015,효촌송암1길 35,-,중개거래,충북 청주시상당구,24.07.25
188,충청북도 청주시 상당구 남문로1가,282,282,0,남문빌라A동,51.45,36.623,202407,10,"3,000",-1,개인,개인,1994,상당로13번길 42-1,-,직거래,-,24.07.10
189,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,121.59,208.626,202406,27,"24,000",3,개인,개인,1998,월평로253번길 110,-,중개거래,충북 청주시 상당구,24.08.20
190,충청북도 청주시 상당구 대성동,1-88,88,1,대성,52.93,102.6,202406,21,"3,900",2,개인,개인,1986,대성로122번길 56,-,중개거래,충북 청주시상당구,24.06.28
191,충청북도 청주시 상당구 영운동,187-11,187,11,현대빌라나동,45.98,34.49,202406,17,"5,400",3,개인,개인,1991,무심동로 118-8,-,중개거래,충북 청주서원구,24.08.06
192,충청북도 청주시 상당구 남일면 효촌리,11-35,35,11,주원애뜰101동,70.8238,64.2925,202406,16,"11,000",4,개인,개인,2013,효촌송정1길 30,-,중개거래,충북 청주시 상당구,24.09.19
193,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,203.675,349.472,202406,13,"40,500",2,개인,개인,1998,월평로253번길 110,-,중개거래,충북 청주시 상당구,24.11.21
194,충청북도 청주시 상당구 금천동,107,107,0,금천,53.1,82.9375,202406,12,"3,200",1,법인,개인,1985,쇠내로113번길 24,-,중개거래,대전 서구,24.06.13
195,충청북도 청주시 상당구 영운동,110-7,110,7,샤인하우스B동,51.81,42,202406,11,"6,820",5,개인,개인,2012,단재로121번길 26-7,-,중개거래,충북 청주시상당구,24.06.20
196,충청북도 청주시 상당구 영운동,34-37,34,37,미건빌,67.24,42.64,202406,11,"12,500",2,개인,개인,2010,쇠내로153번길 12,-,직거래,-,24.06.20
197,충청북도 청주시 상당구 용담동,1-87,87,1,로즈웰,71.2074,119.0957,202406,4,"20,100",3,개인,개인,2012,명암로 7-36,-,중개거래,충북 청주시 상당구,24.09.20
198,충청북도 청주시 상당구 남일면 송암리,416,416,0,송암해든마루,84.74,125.753,202406,3,"15,000",3,개인,개인,2017,효촌송암길 77,-,직거래,-,24.06.28
199,충청북도 청주시 상당구 금천동,12-54,54,12,정원쉐르빌(103동),68.41,46.75,202405,26,"14,000",4,개인,개인,2016,중고개로273번길 47-22,-,중개거래,충북 청주시 상당구,24.10.14
200,충청북도 청주시 상당구 영운동,187-14,187,14,현대빌라다동,45.42,42.44,202405,22,"4,800",2,개인,개인,1991,무심동로 118-4,-,중개거래,충북 청주시흥덕구,24.07.19
201,충청북도 청주시 상당구 남일면 송암리,573,573,0,(573-0),59.94,45.97,202405,22,"7,500",4,개인,개인,2015,효촌송암1길 35,20240604,중개거래,충북 청주시상당구,-
202,충청북도 청주시 상당구 남일면 효촌리,244-1,244,1,일송빌라,27.8,24.25,202405,17,"2,500",1,개인,개인,1998,효촌송암길 18-26,-,중개거래,충북 청주시상당구,24.05.30
203,충청북도 청주시 상당구 수동,117-1,117,1,덕흥빌라,60.17,53.593,202405,11,"7,000",2,개인,개인,1991,대성로206번길 26-5,-,중개거래,충북 청주시상당구,24.05.27
204,충청북도 청주시 상당구 남일면 효촌리,01월 19일,19,1,우신빌라,64.02,41.58,202405,7,"6,600",4,개인,개인,1992,효촌송암길 20-30,-,중개거래,충북 청주시상당구,24.05.27
205,충청북도 청주시 상당구 영운동,135-113,135,113,돌채빌A동,69.44,61.2181,202405,7,"11,500",4,개인,개인,2014,단재로95번길 39,-,직거래,-,24.05.07
206,충청북도 청주시 상당구 금천동,11-56,56,11,삼진6동,44.86,31.83,202405,5,"5,500",2,개인,개인,1990,중고개로273번길 47-3,-,중개거래,충북 청주시상당구,24.05.20
207,충청북도 청주시 상당구 용담동,197-5,197,5,산호빌라,47.55,36.0331,202404,30,"4,300",2,개인,개인,2005,용담로115번길 73-1,-,직거래,-,24.05.08
208,충청북도 청주시 상당구 금천동,12-56,56,12,삼진7동,44.86,31.67,202404,29,"4,900",1,개인,개인,1990,중고개로273번길 47-5,-,중개거래,충북 청주시상당구,24.06.26
209,충청북도 청주시 상당구 미원면 내산리,120,120,0,"내산빌리지(A,B,C)",69.65,78.29,202404,24,"6,900",1,개인,법인,2013,내산길 18,-,직거래,-,24.04.26
210,충청북도 청주시 상당구 석교동,126-4,126,4,우남캐슬,51.08,34.34,202404,24,"13,200",2,개인,개인,2014,대성로21번길 7,-,직거래,-,24.06.10
211,충청북도 청주시 상당구 금천동,5-52,52,5,"정원쉐르빌(A,B,C동)",70.0804,55.07,202404,23,"15,500",3,개인,개인,2014,꽃산동로 4-17,-,중개거래,충북 청주시상당구,24.05.27
212,충청북도 청주시 상당구 남문로1가,282,282,0,남문빌라A동,76.72,54.611,202404,22,"10,000",4,개인,법인,1994,상당로13번길 42-1,-,직거래,-,24.04.24
213,충청북도 청주시 상당구 영운동,140-18,140,18,삼부빌라B,49.23,39.66,202404,15,"1,500",-1,개인,개인,1989,수영로137번길 147,-,중개거래,충북 청주시상당구,24.05.07
214,충청북도 청주시 상당구 용담동,1-87,87,1,로즈웰,71.2074,119.0957,202404,3,"20,500",4,개인,개인,2012,명암로 7-36,-,중개거래,충북 청주시상당구,24.05.13
215,충청북도 청주시 상당구 남일면 송암리,413,413,0,송암빌라,80.062,132.7636,202404,1,"8,000",2,개인,개인,2000,효촌송암길 95,-,직거래,-,24.04.04
216,충청북도 청주시 상당구 금천동,108-12,108,12,(108-12),41.895,18.7,202403,31,970,-1,개인,개인,2001,쇠내로103번길 26,-,직거래,-,24.04.16
217,충청북도 청주시 상당구 문의면 미천리,114-5,114,5,대명빌라(114-5),55.1,35,202403,28,"5,600",2,개인,개인,1992,문의시내2길 9-15,-,중개거래,충북 청주시상당구,24.03.29
218,충청북도 청주시 상당구 남일면 효촌리,7-32,32,7,베네치아주택,78.7089,92.7365,202403,21,"13,800",1,개인,개인,2011,효촌송정1길 21-5,-,중개거래,충북 청주시상당구,24.07.30
219,충청북도 청주시 상당구 남일면 송암리,416-1,416,1,송암해든마루,84.98,126.122,202403,19,"13,000",3,개인,법인,2017,효촌송암길 75,-,직거래,-,24.06.18
220,충청북도 청주시 상당구 문의면 미천리,114-61,114,61,(114-61),73.4,74.03,202403,15,"25,000",3,개인,법인,2023,문의시내2길 20-3,-,중개거래,충북 청주시상당구,24.03.22
221,충청북도 청주시 상당구 금천동,4-46,46,4,동부맨션(46-4),84.82,56.6875,202403,14,"9,700",5,개인,개인,2005,중고개로273번길 36,-,중개거래,충북 청주시상당구,24.03.18
222,충청북도 청주시 상당구 문의면 미천리,231-10,231,10,행복빌라,76.81,50.125,202403,14,"11,000",2,개인,개인,2003,문의시내1길 27-1,20240408,중개거래,충북 청주시상당구,-
223,충청북도 청주시 상당구 문의면 미천리,231-10,231,10,행복빌라,76.81,50.125,202403,14,"11,000",2,개인,개인,2003,문의시내1길 27-1,-,중개거래,충북 청주시상당구,24.04.11
224,충청북도 청주시 상당구 금천동,157-8,157,8,건흥빌라,57.79,34.24,202403,12,"5,300",1,개인,개인,1991,쇠내로46번길 8-13,-,중개거래,충북 청주시 상당구,24.04.26
225,충청북도 청주시 상당구 금천동,54-13,54,13,"금천동정원쉐르빌(101,102동)",71.81,54.4756,202403,10,"15,800",2,개인,개인,2016,꽃산동로8번길 26,-,중개거래,충북 청주시상당구,24.04.26
226,충청북도 청주시 상당구 영운동,40-45,40,45,영운빌라(40-45),49.41,38.83,202403,9,"6,000",2,개인,개인,1990,영운천로91번길 40-4,-,직거래,-,24.03.28
227,충청북도 청주시 상당구 남일면 쌍수리,336-16,336,16,스카이빌,72.61,106.5516,202403,8,"9,300",3,개인,개인,2013,쌍수관기길 11-5,-,중개거래,충북 청주시흥덕구,24.03.28
228,충청북도 청주시 상당구 문의면 미천리,228-121,228,121,창신에이동,48.3,32.9,202403,7,"5,300",1,개인,개인,1990,문의시내1길 28-4,-,중개거래,충북 청주시상당구,24.04.17
