□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다.,,,,,,,,,,,,,,,,,,,,
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)",,,,,,,,,,,,,,,,,,,,
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다.,,,,,,,,,,,,,,,,,,,,
□ 검색조건,,,,,,,,,,,,,,,,,,,,
계약일자 : 2025-01-01 ~ 2025-11-06,,,,,,,,,,,,,,,,,,,,
실거래구분 : 연립다세대(전월세),,,,,,,,,,,,,,,,,,,,
주소구분 : 지번주소,,,,,,,,,,,,,,,,,,,,
시도 : 충청북도,,,,,,,,,,,,,,,,,,,,
시군구 : 청주시 상당구,,,,,,,,,,,,,,,,,,,,
읍면동 : 전체,,,,,,,,,,,,,,,,,,,,
면적 : 전체,,,,,,,,,,,,,,,,,,,,
금액선택 : 전체,,,,,,,,,,,,,,,,,,,,
NO,시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
105,충청북도 청주시 상당구 영운동,34-37,34,37,미건빌,전세,67.24,202407,20,"10,000",0,2,2010,쇠내로153번길 12,202408~202608,신규,-,,,연립다세대
106,충청북도 청주시 상당구 영운동,34-37,34,37,미건빌,전세,67.24,202407,20,"10,000",0,2,2010,쇠내로153번길 12,202408~202608,신규,-,,,연립다세대
107,충청북도 청주시 상당구 금천동,183-15,183,15,남양주택,월세,53.73,202407,5,500,35,1,1986,중고개로337번길 117-5,202408~202607,신규,-,,,연립다세대
108,충청북도 청주시 상당구 남주동,23,23,0,청수,전세,44.07,202406,21,"2,500",0,1,1979,남사로112번길 38-2,202407~202607,신규,-,,,연립다세대
109,충청북도 청주시 상당구 대성동,1-88,88,1,대성,전세,52.93,202406,20,"2,500",0,3,1986,대성로122번길 56,202406~202606,신규,-,,,연립다세대
110,충청북도 청주시 상당구 용담동,1-87,87,1,로즈웰,전세,53.5712,202406,20,"11,500",0,1,2012,명암로 7-36,202409~202608,신규,-,,,연립다세대
111,충청북도 청주시 상당구 용담동,5-83,83,5,청우파스텔시티ABC,월세,70.125,202406,20,"3,000",70,4,2015,산성로 155,202407~202607,신규,-,,,연립다세대
112,충청북도 청주시 상당구 영운동,6-43,43,6,한신아트빌,월세,76.5,202406,5,"6,800",10,1,2002,쇠내로126번길 59-9,202406~202606,신규,-,,,연립다세대
113,충청북도 청주시 상당구 남주동,207,207,0,엔젤시티,월세,58.59,202406,2,"5,000",40,5,2014,남사로100번길 6,202407~202607,신규,-,,,연립다세대
114,충청북도 청주시 상당구 용정동,1-86,86,1,청송빌,월세,70,202406,1,"2,000",65,2,2012,이정골로 105,202406~202606,갱신,-,"5,000",40,연립다세대
115,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,전세,121.59,202405,28,"10,400",0,1,1998,월평로253번길 110,202406~202606,신규,-,,,연립다세대
116,충청북도 청주시 상당구 금천동,131-65,131,65,삼호가동,전세,45.63,202405,27,"4,000",0,3,1989,수영로207번길 7-1,202406~202606,신규,-,,,연립다세대
117,충청북도 청주시 상당구 탑동,252-10,252,10,연화하우스A동,전세,48.51,202405,27,"5,000",0,1,2005,탑동로39번길 9,202405~202605,신규,-,,,연립다세대
118,충청북도 청주시 상당구 영운동,8-60,60,8,정원쉐르빌(103동),전세,55.06,202405,23,"10,000",0,2,2017,영운천로69번길 22-13,202406~202606,신규,-,,,연립다세대
119,충청북도 청주시 상당구 남일면 송암리,573,573,0,(573-0),월세,59.94,202405,17,"1,500",36,4,2015,효촌송암1길 35,202405~202605,신규,-,,,연립다세대
120,충청북도 청주시 상당구 남주동,23,23,0,청수,전세,44.07,202405,13,"2,000",0,3,1979,남사로112번길 38-2,202405~202705,신규,-,,,연립다세대
121,충청북도 청주시 상당구 영운동,135-113,135,113,돌채빌A동,전세,69.44,202405,7,"10,000",0,4,2014,단재로95번길 39,202405~202602,신규,-,,,연립다세대
122,충청북도 청주시 상당구 미원면 내산리,120,120,0,"내산빌리지(A,B,C)",월세,69.65,202404,28,"1,000",40,2,2013,내산길 18,202405~202605,신규,-,,,연립다세대
123,충청북도 청주시 상당구 금천동,47-21,47,21,(47-21),월세,62.25,202404,25,"2,000",60,5,2014,중고개로 287-18,202405~202605,신규,-,,,연립다세대
124,충청북도 청주시 상당구 영동,11-35,35,11,채움,전세,70.07,202404,24,"12,000",0,3,2014,중앙로61번길 69-2,202406~202606,신규,-,,,연립다세대
125,충청북도 청주시 상당구 수동,9-81,81,9,수암골올레하우스,전세,38.19,202404,19,"7,500",0,2,2016,수동로 39,202406~202606,신규,-,,,연립다세대
126,충청북도 청주시 상당구 수동,9-81,81,9,수암골올레하우스,전세,35.1,202404,19,"7,200",0,2,2016,수동로 39,202405~202605,신규,-,,,연립다세대
127,충청북도 청주시 상당구 수동,9-81,81,9,수암골올레하우스,전세,38.19,202404,19,"7,500",0,2,2016,수동로 39,202405~202605,신규,-,,,연립다세대
128,충청북도 청주시 상당구 영운동,6-43,43,6,한신아트빌,전세,74.76,202404,18,"7,000",0,2,2002,쇠내로126번길 59-9,202405~202605,신규,-,,,연립다세대
129,충청북도 청주시 상당구 남일면 효촌리,1-44,44,1,송정베스트빌,월세,70.53,202404,17,"2,000",76,5,2019,효촌송정1길 42,202405~202605,신규,-,,,연립다세대
130,충청북도 청주시 상당구 금천동,9-54,54,9,금천동정원쉐르빌,전세,71.81,202404,14,"14,000",0,2,2016,꽃산동로8번길 30,202406~202606,신규,-,,,연립다세대
131,충청북도 청주시 상당구 용정동,1-86,86,1,청송빌,월세,70,202404,11,"5,000",40,2,2012,이정골로 105,202404~202604,신규,-,,,연립다세대
132,충청북도 청주시 상당구 금천동,12-54,54,12,정원쉐르빌(103동),월세,68.41,202404,11,"2,000",55,4,2016,중고개로273번길 47-22,202405~202505,신규,-,,,연립다세대
133,충청북도 청주시 상당구 남일면 송암리,573,573,0,(573-0),월세,59.94,202404,10,"1,000",40,2,2015,효촌송암1길 35,202404~202701,갱신,-,"1,000",40,연립다세대
134,충청북도 청주시 상당구 금천동,47-16,47,16,(47-16),월세,56.25,202404,7,"4,000",35,4,2013,중고개로 297-17,202405~202605,신규,-,,,연립다세대
135,충청북도 청주시 상당구 금천동,47-16,47,16,(47-16),전세,78.75,202404,4,"14,000",0,5,2013,중고개로 297-17,202404~202604,신규,-,,,연립다세대
136,충청북도 청주시 상당구 서운동,01월 29일,29,1,조안빌,월세,40.52,202404,2,300,45,3,1991,상당로14번길 25,202404~202504,신규,-,,,연립다세대
137,충청북도 청주시 상당구 수동,9-81,81,9,수암골올레하우스,전세,38.19,202403,28,"7,500",0,2,2016,수동로 39,202404~202604,신규,-,,,연립다세대
138,충청북도 청주시 상당구 남일면 효촌리,1-44,44,1,송정베스트빌,월세,77.47,202403,27,"1,000",20,5,2019,효촌송정1길 42,202403~202603,신규,-,,,연립다세대
139,충청북도 청주시 상당구 남일면 효촌리,201-4,201,4,극동빌라,전세,50.53,202403,25,"3,500",0,3,1991,효촌송암1길 7,202404~202604,신규,-,,,연립다세대
140,충청북도 청주시 상당구 영동,11-35,35,11,채움,전세,70.07,202403,19,"11,500",0,4,2014,중앙로61번길 69-2,202403~202603,신규,-,,,연립다세대
141,충청북도 청주시 상당구 남일면 쌍수리,336-16,336,16,스카이빌,월세,63.34,202403,9,500,45,2,2013,쌍수관기길 11-5,202403~202603,신규,-,,,연립다세대
142,충청북도 청주시 상당구 영운동,210-6,210,6,은하연립주택,월세,56.25,202403,5,500,40,3,1983,영운천로 15,202403~202603,신규,-,,,연립다세대
143,충청북도 청주시 상당구 수동,9-81,81,9,수암골올레하우스,전세,38.19,202403,4,"7,950",0,4,2016,수동로 39,202403~202603,갱신,-,"7,500",0,연립다세대
144,충청북도 청주시 상당구 수동,9-81,81,9,수암골올레하우스,전세,38.19,202403,3,"7,950",0,4,2016,수동로 39,202403~202603,갱신,-,"7,500",0,연립다세대
145,충청북도 청주시 상당구 금천동,216-15,216,15,금천동216-15,월세,72.12,202403,1,"2,000",55,2,2022,중고개로273번길 42,202403~202502,신규,-,,,연립다세대
146,충청북도 청주시 상당구 금천동,157-28,157,28,신흥빌라,전세,83.07,202402,26,"6,000",0,1,1985,영운로 102,202403~202603,신규,-,,,연립다세대
147,충청북도 청주시 상당구 남일면 효촌리,201-4,201,4,극동빌라,전세,50.53,202402,26,"3,500",0,3,1991,효촌송암1길 7,202403~202603,신규,-,,,연립다세대
148,충청북도 청주시 상당구 영운동,66-34,66,34,전원빌라나동,월세,45.72,202402,25,500,30,3,1990,수영로156번길 45-5,202402~202602,신규,-,,,연립다세대
149,충청북도 청주시 상당구 영운동,6-43,43,6,한신아트빌,월세,74.76,202402,19,"1,000",55,2,2002,쇠내로126번길 59-9,202403~202603,신규,-,,,연립다세대
150,충청북도 청주시 상당구 낭성면 현암리,8-70,70,8,현암힐빌리지,월세,71.37,202402,2,"1,000",50,3,2016,목련로 856,-,갱신,-,"3,000",40,연립다세대
151,충청북도 청주시 상당구 용담동,89-26,89,26,아진빌,전세,59.41,202402,2,"9,000",0,1,2014,명암로 7-39,202403~202603,신규,-,,,연립다세대
152,충청북도 청주시 상당구 금천동,47-21,47,21,(47-21),월세,64.17,202401,26,"2,000",60,4,2014,중고개로 287-18,202402~202602,신규,-,,,연립다세대
153,충청북도 청주시 상당구 용담동,1-87,87,1,로즈웰,월세,59.2093,202401,25,"2,000",66,3,2012,명암로 7-36,202402~202510,신규,-,,,연립다세대
154,충청북도 청주시 상당구 남일면 고은리,419-21,419,21,두산센트로,월세,128.436,202401,20,"2,000",120,1,2022,고은두산로 19-10,202403~202603,신규,-,,,연립다세대
155,충청북도 청주시 상당구 남일면 고은리,419-21,419,21,두산센트로,월세,128.436,202401,15,"1,500",125,1,2022,고은두산로 19-10,202401~202601,신규,-,,,연립다세대
156,충청북도 청주시 상당구 용담동,5-83,83,5,청우파스텔시티ABC,월세,70.125,202401,13,"1,000",70,4,2015,산성로 155,202401~202501,신규,-,,,연립다세대
157,충청북도 청주시 상당구 용담동,5-83,83,5,청우파스텔시티ABC,월세,70.125,202401,13,"1,000",70,4,2015,산성로 155,202401~202501,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,202-9,202,9,동진가동,월세,42.69,202312,21,300,20,3,1991,효촌송정1길 6-6,202312~202512,신규,-,,,연립다세대
,충청북도 청주시 상당구 영운동,210-6,210,6,은하연립주택,월세,56.25,202312,19,"1,000",60,3,1983,영운천로 15,202401~202501,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,전세,59.2093,202312,16,"11,000",0,2,2012,명암로 7-36,202401~202601,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,244-1,244,1,일송빌라,월세,27.8,202311,29,300,20,1,1998,효촌송암길 18-26,-,-,-,,,연립다세대
,충청북도 청주시 상당구 낭성면 현암리,Aug-70,70,8,현암힐빌리지,월세,71.37,202311,27,"3,000",40,3,2016,목련로 856,202312~202512,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 송암리,416-1,416,1,송암해든마루,월세,84.98,202311,27,"2,000",50,2,2017,효촌송암길 75,202312~202512,신규,-,,,연립다세대
,충청북도 청주시 상당구 금천동,212-51,212,51,(212-51),월세,67.31,202311,18,"4,000",40,6,2015,수영로245번길 4-8,202312~202512,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,151-4,151,4,건영빌라(151-4),월세,44.22,202311,14,300,25,3,1992,당산로89번길 22,-,-,-,,,연립다세대
,충청북도 청주시 상당구 대성동,Jan-88,88,1,대성,전세,52.93,202311,10,"3,000",0,2,1986,대성로122번길 56,-,-,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,04월 17일,17,4,영진1동2동,전세,68.3,202311,10,"4,300",0,1,1991,효촌송암길 20-22,-,-,-,,,연립다세대
,충청북도 청주시 상당구 용담동,May-83,83,5,청우파스텔시티ABC,월세,70.125,202311,10,"2,000",60,5,2015,산성로 155,202311~202511,신규,-,,,연립다세대
,충청북도 청주시 상당구 대성동,Jan-88,88,1,대성,전세,52.93,202311,10,"3,000",0,2,1986,대성로122번길 56,-,-,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,59.2093,202311,7,500,70,1,2012,명암로 7-36,-,-,-,,,연립다세대
,충청북도 청주시 상당구 수동,427-6,427,6,(427-6),월세,69.69,202311,1,"7,000",50,3,2015,대성로 230-5,202312~202512,신규,-,,,연립다세대
,충청북도 청주시 상당구 용암동,668-3,668,3,MH맨션,월세,66.73,202310,27,"7,000",35,4,2017,용암로99번길 30,202311~202511,신규,-,,,연립다세대
,충청북도 청주시 상당구 대성동,Jan-88,88,1,대성,월세,51.68,202310,15,500,40,3,1986,대성로122번길 56,202311~202511,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 고은리,419-21,419,21,두산센트로,전세,128.436,202310,13,"20,000",0,1,2022,고은두산로 19-10,202311~202511,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 고은리,419-21,419,21,두산센트로,전세,128.436,202310,13,"20,000",0,1,2022,고은두산로 19-10,202311~202511,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 고은리,419-21,419,21,두산센트로,전세,128.436,202310,13,"20,000",0,1,2022,고은두산로 19-10,-,-,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,59.2093,202310,12,"4,000",50,1,2012,명암로 7-36,202310~202410,신규,-,,,연립다세대
,충청북도 청주시 상당구 수동,Sep-81,81,9,수암골올레하우스,월세,56.22,202310,11,"1,000",50,3,2016,수동로 39,202311~202511,신규,-,,,연립다세대
,충청북도 청주시 상당구 영운동,210-6,210,6,은하연립주택,월세,56.25,202310,6,"1,000",36,1,1983,영운천로 15,202310~202510,신규,-,,,연립다세대
,충청북도 청주시 상당구 영운동,Jun-43,43,6,한신아트빌,전세,72.7,202310,4,"8,000",0,3,2002,쇠내로126번길 59-9,202311~202511,신규,-,,,연립다세대
,충청북도 청주시 상당구 영운동,Jan-66,66,1,전원빌라가동,월세,45.69,202310,2,500,45,1,1990,수영로156번길 45-9,202312~202512,신규,-,,,연립다세대
,충청북도 청주시 상당구 금천동,47-16,47,16,(47-16),월세,75.225,202309,26,"9,500",27,5,2013,중고개로 297-17,-,-,-,,,연립다세대
,충청북도 청주시 상당구 금천동,47-16,47,16,(47-16),월세,75.225,202309,26,"9,500",27,5,2013,중고개로 297-17,202311~202511,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,May-83,83,5,청우파스텔시티ABC,전세,70.125,202309,17,"12,000",0,5,2015,산성로 155,202310~202510,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,May-83,83,5,청우파스텔시티ABC,전세,70.125,202309,17,"12,000",0,5,2015,산성로 155,202310~202510,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,45-63,45,63,한림다동,전세,56.52,202309,8,"3,000",0,1,1991,효촌송정1길 44,-,-,-,,,연립다세대
,충청북도 청주시 상당구 대성동,03월 18일,18,3,건흥빌라다동,전세,41.16,202309,5,"3,000",0,2,1994,용담로93번길 19,-,-,-,,,연립다세대
,충청북도 청주시 상당구 남일면 송암리,573,573,0,(573-0),월세,59.48,202308,27,"1,000",45,4,2015,효촌송암1길 35,202309~202509,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,244-1,244,1,일송빌라,월세,27.8,202308,14,0,40,1,1998,효촌송암길 18-26,202308~202508,신규,-,,,연립다세대
,충청북도 청주시 상당구 미원면 내산리,120,120,0,"내산빌리지(A,B,C)",월세,69.65,202308,13,500,60,4,2013,내산길 18,202308~202408,갱신,-,500,60,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,09월 15일,15,9,한진5동,월세,42.23,202308,9,300,33,1,1991,효촌송암길 31,202308~202508,신규,-,,,연립다세대
,충청북도 청주시 상당구 금천동,May-56,56,5,삼진3동,월세,44.86,202308,7,500,35,3,1990,중고개로273번길 48,-,신규,-,,,연립다세대
,충청북도 청주시 상당구 영운동,110-18,110,18,샤인하우스A동,전세,58.58,202308,7,"9,000",0,4,2012,수영로137번길 37,202310~202510,신규,-,,,연립다세대
,충청북도 청주시 상당구 금천동,Jun-52,52,6,정원쉐르빌D,전세,69.9202,202308,2,"13,000",0,2,2015,꽃산동로 4-20,202308~202508,갱신,사용,"13,000",0,연립다세대
,충청북도 청주시 상당구 금천동,May-52,52,5,"정원쉐르빌(A,B,C동)",월세,44.7267,202307,31,"1,000",55,3,2014,꽃산동로 4-17,202308~202505,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,32-24,32,24,주원애뜰3차101동102동,전세,75.695,202307,28,"2,000",0,5,2014,효촌송정1길 22-8,-,-,-,,,연립다세대
,충청북도 청주시 상당구 용암동,668-3,668,3,MH맨션,전세,66.73,202307,26,"15,000",0,5,2017,용암로99번길 30,202308~202508,신규,-,,,연립다세대
,충청북도 청주시 상당구 용암동,668-3,668,3,MH맨션,전세,66.73,202307,26,"15,000",0,5,2017,용암로99번길 30,202308~202508,신규,-,,,연립다세대
,충청북도 청주시 상당구 금천동,54-13,54,13,"금천동정원쉐르빌(101,102동)",전세,71.81,202307,12,"14,000",0,5,2016,꽃산동로8번길 26,202308~202508,신규,-,,,연립다세대
,충청북도 청주시 상당구 금천동,47-16,47,16,(47-16),월세,78.75,202307,11,"10,500",15,3,2013,중고개로 297-17,202308~202508,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,Jan-44,44,1,송정베스트빌,전세,60.03,202307,7,"12,000",0,5,2019,효촌송정1길 42,202308~202508,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,Jan-44,44,1,송정베스트빌,전세,60.03,202307,7,"12,000",0,5,2019,효촌송정1길 42,202308~202508,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,Nov-35,35,11,주원애뜰101동,전세,61.4875,202307,1,"6,000",0,2,2013,효촌송정1길 30,-,-,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,01월 28일,28,1,태형5동,전세,73.89,202306,28,"6,000",0,4,1993,효촌송정1길 5-2,-,-,-,,,연립다세대
,충청북도 청주시 상당구 대성동,Jan-88,88,1,대성,월세,51.68,202306,25,400,35,1,1986,대성로122번길 56,202306~202506,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 송암리,416,416,0,송암해든마루,월세,84.74,202306,20,"1,000",50,3,2017,효촌송암길 77,202307~202507,신규,-,,,연립다세대
,충청북도 청주시 상당구 금천동,183-15,183,15,남양주택,월세,53.73,202306,15,500,30,1,1986,중고개로337번길 117-5,-,-,-,,,연립다세대
,충청북도 청주시 상당구 대성동,Jan-88,88,1,대성,전세,51.68,202306,14,"3,000",0,3,1986,대성로122번길 56,-,-,-,,,연립다세대
,충청북도 청주시 상당구 금천동,60-18,60,18,가든빌라,월세,46.02,202306,5,300,30,3,1989,꽃산동로14번길 9,-,-,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,59.2093,202305,31,"1,500",70,1,2012,명암로 7-36,202306~202506,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,59.2093,202305,31,"1,500",70,1,2012,명암로 7-36,202306~202506,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,59.2093,202305,31,"1,500",70,1,2012,명암로 7-36,202306~202506,신규,-,,,연립다세대
,충청북도 청주시 상당구 금천동,May-52,52,5,"정원쉐르빌(A,B,C동)",전세,69.3562,202305,30,"13,000",0,3,2014,꽃산동로 4-17,202305~202505,신규,-,,,연립다세대
,충청북도 청주시 상당구 영운동,Oct-34,34,10,뉴그린빌,전세,69.28,202305,29,"9,500",0,2,2010,쇠내로153번길 8,202308~202508,신규,-,,,연립다세대
,충청북도 청주시 상당구 영운동,Oct-34,34,10,뉴그린빌,전세,69.28,202305,29,"9,500",0,2,2010,쇠내로153번길 8,-,-,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,53.5712,202305,25,"2,000",50,4,2012,명암로 7-36,202307~202507,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,53.5712,202305,25,"2,000",50,4,2012,명암로 7-36,202307~202507,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,Jan-44,44,1,송정베스트빌,월세,70.53,202305,17,"2,000",70,3,2019,효촌송정1길 42,202306~202506,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,59.2093,202305,17,"8,000",30,1,2012,명암로 7-36,202306~202506,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,Jan-44,44,1,송정베스트빌,월세,70.53,202305,17,"2,000",70,3,2019,효촌송정1길 42,202306~202506,신규,-,,,연립다세대
,충청북도 청주시 상당구 금천동,May-52,52,5,"정원쉐르빌(A,B,C동)",월세,44.8072,202305,13,"3,000",15,4,2014,꽃산동로 4-17,-,-,-,,,연립다세대
,충청북도 청주시 상당구 미원면 내산리,120-3,120,3,내산빌리지(D),월세,69.41,202305,11,"1,000",40,3,2014,내산길 22,202305~202405,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,53.5712,202305,3,"2,000",60,1,2012,명암로 7-36,202305~202405,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 쌍수리,336-16,336,16,스카이빌,월세,72.61,202305,1,"1,000",40,4,2013,쌍수관기길 11-5,202305~202505,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,59.2093,202304,28,"2,000",70,2,2012,명암로 7-36,202306~202406,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,53.5712,202304,27,"3,000",32,1,2012,명암로 7-36,202304~202504,-,-,,,연립다세대
,충청북도 청주시 상당구 금천동,Jun-52,52,6,정원쉐르빌D,전세,71.0515,202304,19,"13,000",0,2,2015,꽃산동로 4-20,202306~202506,신규,-,,,연립다세대
,충청북도 청주시 상당구 수동,224-15,224,15,다세대주택,전세,87.65,202304,15,"5,000",0,1,2000,교동로 38,-,-,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,전세,59.2093,202304,13,"13,600",0,3,2012,명암로 7-36,202305~202505,-,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Jan-87,87,1,로즈웰,월세,53.5712,202304,7,"2,000",60,1,2012,명암로 7-36,-,-,-,,,연립다세대
,충청북도 청주시 상당구 금천동,Jan-47,47,1,가인빌,월세,75.41,202304,1,"1,000",60,4,2012,중고개로 297-2,-,-,-,,,연립다세대
,충청북도 청주시 상당구 대성동,11월 22일,22,11,건흥빌라가동,전세,37.95,202303,21,"2,000",0,4,1992,용담로93번길 22,-,-,-,,,연립다세대
,충청북도 청주시 상당구 남일면 송암리,416,416,0,송암해든마루,전세,84.74,202303,13,"10,000",0,2,2017,효촌송암길 77,-,-,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,Jan-44,44,1,송정베스트빌,월세,72.24,202303,13,"2,000",60,3,2019,효촌송정1길 42,202305~202505,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,Jan-44,44,1,송정베스트빌,월세,72.24,202303,13,"2,000",60,3,2019,효촌송정1길 42,202305~202505,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,Nov-35,35,11,주원애뜰101동,월세,57.0375,202303,11,"1,000",45,5,2013,효촌송정1길 30,202304~202504,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,32-24,32,24,주원애뜰3차101동102동,월세,75.695,202303,5,"1,000",55,3,2014,효촌송정1길 22-8,202305~202505,신규,-,,,연립다세대
,충청북도 청주시 상당구 영동,47-45,47,45,은하수B,전세,68.46,202303,2,"9,000",0,4,2012,중앙로61번길 39-6,202303~202503,신규,-,,,연립다세대
,충청북도 청주시 상당구 용암동,429-2,429,2,삼진동산빌리지,월세,121.59,202303,2,"2,000",80,4,1998,월평로253번길 110,-,신규,-,,,연립다세대
,충청북도 청주시 상당구 미원면 내산리,120,120,0,"내산빌리지(A,B,C)",월세,69.65,202302,23,500,50,3,2013,내산길 18,202303~202402,신규,-,,,연립다세대
,충청북도 청주시 상당구 서문동,180-12,180,12,삼일주택,월세,83.16,202302,21,"2,000",55,1,1984,남사로93번길 21,202303~202503,신규,-,,,연립다세대
,충청북도 청주시 상당구 용담동,Aug-83,83,8,청우파스텔시티D,전세,74.395,202302,20,"12,000",0,2,2015,산성로 153,202303~202503,신규,-,,,연립다세대
,충청북도 청주시 상당구 미원면 내산리,120,120,0,"내산빌리지(A,B,C)",월세,69.65,202302,20,"1,000",40,2,2013,내산길 18,202302~202309,신규,-,,,연립다세대
,충청북도 청주시 상당구 영동,Nov-35,35,11,채움,전세,70.07,202302,17,"12,000",0,2,2014,중앙로61번길 69-2,202302~202502,신규,-,,,연립다세대
,충청북도 청주시 상당구 영동,Nov-35,35,11,채움,전세,70.07,202302,4,"13,000",0,3,2014,중앙로61번길 69-2,202303~202503,신규,-,,,연립다세대
,충청북도 청주시 상당구 남주동,207,207,0,엔젤시티,전세,58.59,202302,1,"10,000",0,4,2014,남사로100번길 6,202303~202503,신규,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,Jan-44,44,1,송정베스트빌,월세,60.03,202301,8,"1,000",66,4,2019,효촌송정1길 42,202301~202501,신규,-,,,연립다세대
,충청북도 청주시 상당구 영운동,34-36,34,36,퍼스트빌,월세,66.43,202301,5,"2,000",50,3,2011,쇠내로153번길 16,202302~202502,신규,-,,,연립다세대
,충청북도 청주시 상당구 영운동,Oct-34,34,10,뉴그린빌,월세,69.28,202301,5,350,5,4,2010,쇠내로153번길 8,-,-,-,,,연립다세대
,충청북도 청주시 상당구 남일면 효촌리,Jan-44,44,1,송정베스트빌,월세,72.24,202301,3,"4,000",60,2,2019,효촌송정1길 42,202301~202401,신규,-,,,연립다세대
